occ_group,occ_group_code,met2013,dominant_statefip,total_emp,emp_projected,emp_proj_lo,emp_proj_hi,emp_growth_pct,log_wage
Protective Service,3700,36780,55,1414.6,1446.688249216544,1086.640985189728,1926.0334544217533,0.02268362025770112,10.884820443016212
Protective Service,3700,37100,6,7560.599999999999,7560.365920090923,5678.76560568699,10065.415059292174,-3.096049375395763e-05,11.441619262680083
Protective Service,3700,37340,12,5508.8,5931.085880461238,4454.975705981961,7896.289911114749,0.07665660043226072,10.901244480705424
Protective Service,3700,37860,12,6216.8,6379.339235901587,4791.669162940698,8493.067384839627,0.026145160838628688,10.774525497654302
Protective Service,3700,37980,42,62985.0,63417.08315274942,47634.03708593171,84429.67847439737,0.006860096098268205,11.116759613454434
Protective Service,3700,38060,4,46708.0,49292.35392452302,37024.62645968927,65624.86614323648,0.05533000609152652,10.988249886891657
Protective Service,3700,38300,42,17659.4,17806.044453334616,13374.53158797824,23705.893323330667,0.00830404506011613,10.96354917975175
Protective Service,3700,38340,25,1218.4,1199.2558734424367,900.7888081746607,1596.616917233407,-0.015712513589595672,10.99810687224329
Protective Service,3700,38860,23,4444.399999999999,4630.689558593812,3478.2179690636135,6165.020702783211,0.04191556983930636,11.07136098814724
Protective Service,3700,38900,41,17356.600000000002,18211.67397645363,13679.20929920095,24245.923998254206,0.049265062077459086,11.145236745233204
Protective Service,3700,38940,12,4505.4,4748.938370112174,3567.037384798423,6322.450036334042,0.05405477207621401,11.067118365424376
Protective Service,3700,39140,4,2418.2,2473.413237710723,1857.8378575085749,3292.9531604479166,0.02283237023849277,10.847346948268765
Protective Service,3700,39300,44,17353.2,17741.2848737913,13325.889170820617,23619.676326156427,0.022363879502990812,11.154224337753952
Protective Service,3700,39340,49,4319.999999999999,5086.075106431972,3820.2685805979254,6771.293547172086,0.17733220056295673,10.868036947113067
Protective Service,3700,39380,8,2463.2,2418.958318972359,1816.9355092809399,3220.455166975787,-0.01796105920251741,10.950088209981311
Protective Service,3700,39460,12,1894.0,2065.1691367134163,1551.1962764036973,2749.4415942781025,0.09037441220349328,10.936834363418525
Protective Service,3700,39540,55,1451.2000000000005,1471.671436020238,1105.4064343016892,1959.2945620640123,0.01410655734580859,11.102284568237287
Protective Service,3700,39580,37,11742.0,12254.866999890215,9204.913883375651,16315.390571576227,0.04367799351815833,10.880903167695894
Protective Service,3700,39740,42,2111.4,2276.753683591827,1710.1223204877563,3031.1324948208994,0.07831471231970594,11.103550192998014
Protective Service,3700,39820,6,2292.0000000000005,2274.845038926377,1708.6886933598903,3028.5914404643363,-0.00748471251030686,11.0625336278778
Protective Service,3700,39900,32,5110.2,5416.042954168158,4068.115058468441,7210.592832258289,0.05984950768427029,11.100365859694367
Protective Service,3700,40060,51,16232.2,16446.367199638276,12353.246572843302,21895.701058857892,0.013193972452179965,10.92531000969646
Protective Service,3700,40140,6,51605.399999999994,53178.637620096655,39943.70397758014,70798.82979096929,0.030485910778652255,11.233872338648478
Protective Service,3700,40220,51,3498.6000000000004,3276.04575209154,2460.7136924677698,4361.5296662302,-0.06361237292301497,10.932326455151824
Protective Service,3700,40380,36,10603.2,10338.75577236302,7765.678448138774,13764.395684730976,-0.02494003957644682,11.042340869004295
Protective Service,3700,40420,17,2166.2,2160.9197599061577,1623.116782825891,2876.9181972371875,-0.002437558902152233,11.055829588136254
Protective Service,3700,40580,37,1682.1999999999998,1601.240695192554,1202.7288999493894,2131.795256643975,-0.0481270388820864,10.820605905218969
Protective Service,3700,40900,6,25559.2,26535.852054607378,19931.6918728572,35328.23248300952,0.03821137025444368,11.311229774670831
Protective Service,3700,40980,26,981.0,984.5322446037758,739.5049270681993,1310.7468323536361,0.0036006570884564524,10.816869266287393
Protective Service,3700,41100,49,1160.4,1318.8909109946485,990.6494503270715,1755.8917884928835,0.13658299809949018,10.9966281597656
Protective Service,3700,41140,29,888.1999999999998,817.1979834812058,613.8162954914266,1087.9680925888304,-0.07993922148029048,10.56331904584282
Protective Service,3700,41180,29,23351.4,23614.671923414022,17737.52595121124,31439.149494938338,0.011274352861670838,10.939921760954944
Protective Service,3700,41500,6,5058.2,5108.009485580851,3836.7439998050495,6800.495656241258,0.009847274837066801,11.283117183723736
Protective Service,3700,41540,10,3931.4,4092.9390089484245,3074.301100747698,5449.092064175963,0.041089436065631695,11.021903549124042
Protective Service,3700,41620,49,9766.0,10580.459011747123,7947.227338378343,14086.184795375926,0.08339740034273228,10.898708173268757
Protective Service,3700,41660,48,1513.6,1496.7631866988709,1124.253428249646,1992.7002050995652,-0.011123687434678278,10.840712748241584
Protective Service,3700,41700,48,22784.0,24063.847122826377,18074.911826486412,32037.1542561115,0.05617306543303972,10.923446883298515
Protective Service,3700,41740,6,31943.0,31439.873863001536,23615.21601301056,41857.15125268649,-0.01575074780072204,11.184866213848515
Protective Service,3700,41860,6,34463.8,33808.10148155885,25394.046520534397,45010.066625778876,-0.019025717374205782,11.281029998309826
Protective Service,3700,41940,6,11305.4,11295.246100976654,8484.120443898422,15037.80920194063,-0.000898145932328421,11.141110161313714
Protective Service,3700,42020,6,3415.3999999999996,3332.4846530073964,2503.106255570044,4436.669013877216,-0.024276906655912398,11.425469521071012
Protective Service,3700,42100,6,2185.8,2197.596606249758,1650.6656099253341,2925.747537697177,0.005396928470014659,11.468538693944904
Protective Service,3700,42140,35,1335.1999999999998,1264.6444108486617,949.9036501219116,1683.6712709604803,-0.05284271206661037,10.914648528685987
Protective Service,3700,42200,6,4306.4,4206.68900185296,3159.7413498283468,5600.531942043928,-0.023154142241092187,11.214305908542489
Protective Service,3700,42220,6,4649.4,4630.533376792873,3478.1006573026775,6164.812771756093,-0.004057861919199552,11.434931649126291
Protective Service,3700,42540,42,4685.799999999999,4599.679488022176,3454.925588237949,6123.735765702057,-0.018379041354266788,11.028579203824568
Protective Service,3700,42660,53,32852.2,34311.638922530175,25772.26513206547,45680.44599561886,0.044424389311223555,11.205636415725683
Protective Service,3700,42680,12,1156.6,1228.3996926099003,922.6794044309545,1635.4172397884226,0.06207824019531418,10.870682102996565
Protective Service,3700,43340,22,4807.799999999999,4267.008340750953,3205.048599598022,5680.837470708486,-0.11248214552374194,10.701151482175378
Protective Service,3700,43900,45,2821.7999999999997,3061.9328053428853,2299.8885087954523,4076.4726066418175,0.08509915846016218,10.72653096941202
Protective Service,3700,44060,53,5912.4,6475.215002443946,4863.683667425566,8620.710596104333,0.09519230810566716,11.15148850716208
Protective Service,3700,44100,17,2540.1999999999994,2397.9245961954357,1801.136593894089,3192.4521374624646,-0.056009528306654476,11.049727566712836
Protective Service,3700,44140,25,5822.4,5736.714960686318,4308.979215120274,7637.5161951770115,-0.01471644670817566,11.288609090365531
Protective Service,3700,44180,29,3132.7999999999993,3303.2342184717722,2481.135578046237,4397.726750053274,0.0544031596245445,10.754848328647483
Protective Service,3700,44220,39,1173.1999999999998,1149.6903288278097,863.558981872642,1530.6283414873162,-0.02003892871819819,10.946206946627514
Protective Service,3700,44300,42,1047.0,964.0230365922007,724.0999868461245,1283.4421101542403,-0.0792521140475638,10.846507817504632
Protective Service,3700,44700,6,7851.4,8390.174508356142,6302.054017934572,11170.172150276238,0.06862145711034238,11.252351146205164
Protective Service,3700,45060,36,6577.8,6470.180090793533,4859.901828899462,8614.007418495747,-0.0163610795716603,11.078805970834386
Protective Service,3700,45300,12,28360.0,30291.9814465289,22753.00748466788,40328.91654323846,0.06812346426406553,10.968345267782777
Protective Service,3700,45780,39,4702.200000000001,4441.988657588785,3336.480360366414,5913.795707756099,-0.05533821241359699,10.921776502094094
Protective Service,3700,45820,20,2960.3999999999996,2775.64932920018,2084.8543722233753,3695.332058360176,-0.06240733373862301,10.833899264309398
Protective Service,3700,45940,34,3617.8,3598.828217543159,2703.1630636092473,4791.262766846196,-0.005244010851025784,11.148720285217127
Protective Service,3700,46060,4,13088.4,13332.445036701865,10014.307655789264,17750.01295810167,0.018645902990576824,11.00113419977526
Protective Service,3700,46220,1,2010.0000000000005,1956.8925083789713,1469.8671979722653,2605.288623783548,-0.026421637622402537,10.802944026843774
Protective Service,3700,46340,48,2029.8,2112.0501753409394,1586.4097082045828,2811.8561807127035,0.04052132000243347,10.880537911284328
Protective Service,3700,46520,15,15649.4,14442.031154446628,10847.743437680747,19227.248972492274,-0.07715112691562437,11.036446216214763
Protective Service,3700,46540,36,4341.6,4049.9678268335756,3042.0244525525295,5391.882824815604,-0.06717158954450542,11.12519492408762
Protective Service,3700,46700,6,6755.0,6530.1586196433755,4904.95308836391,8693.85921322371,-0.03328517843917462,11.304240308573217
Protective Service,3700,47260,51,20294.4,19567.33133138193,14697.47487544846,26050.764412032935,-0.03582607362711244,10.91886176450955
Protective Service,3700,47300,6,5137.0,5408.285386505077,4062.288170075139,7200.2648746958175,0.05281008107943886,11.312960694377498
Protective Service,3700,47380,48,2789.0,2902.262398393179,2179.956375243227,3863.8970599524614,0.04061039741598385,10.927025409405
Protective Service,3700,47900,51,84358.80000000002,82465.18405440124,61941.50598323805,109789.1708181353,-0.022447165507318498,11.283898293804604
Protective Service,3700,48140,55,637.8,684.4185169067943,514.0825688578396,911.1935215497093,0.07309268878456303,10.939386766962048
Protective Service,3700,48300,53,953.6,989.4110839528914,743.1695360810785,1317.2422247163204,0.03755356958147169,11.054143203772878
Protective Service,3700,48620,20,4461.2,4556.8644286013505,3422.766207407146,6066.7343786774345,0.021443653860250756,10.819889587657928
Protective Service,3700,48660,48,1251.8,1284.1292969158692,964.5391984536592,1709.6122727218215,0.025826247735955613,10.791550728595457
Protective Service,3700,48900,37,2354.2000000000003,2435.6072851677945,1829.4409326427428,3242.6205961145884,0.03457959611239243,10.89322983742142
Protective Service,3700,49180,37,5897.8,6025.077273379499,4525.574813879163,8021.424381023043,0.021580466170351503,10.755933313616143
Protective Service,3700,49340,25,9133.0,9341.169663835613,7016.368462128408,12436.269725506017,0.022793130826192203,11.202126095528444
Protective Service,3700,49420,53,1743.1999999999998,1934.7060248058297,1453.2024173045088,2575.7508780937,0.10985889445033838,11.139425178848697
Protective Service,3700,49620,42,4866.800000000001,4872.775487105793,3660.054305953258,6487.319302644886,0.0012278061777332384,11.100379188467246
Protective Service,3700,49660,39,4046.0,3885.321824269802,2918.3550341202344,5172.683070309841,-0.039712846201235254,10.891496600003585
Protective Service,3700,49700,6,2128.0,2203.251767899796,1654.9133325636649,2933.276478734774,0.0353626728852425,11.146296986360092
Protective Service,3700,49740,4,3626.6,3472.9199529961834,2608.5904556510727,4623.636099637841,-0.04237579192737455,10.949682866897833
Sales and Related,4700,10420,39,27204.199999999997,25349.254120085017,19040.41073520246,33748.46758198437,-0.06818601098047286,10.947560193910183
Sales and Related,4700,10580,36,31276.2,30345.31813599127,22793.06990503767,40399.925793716764,-0.02976326612595936,11.008264793950511
Sales and Related,4700,10740,35,30713.2,29722.952747977426,22325.596875692478,39571.34606422909,-0.0322417479136845,10.696420173852232
Sales and Related,4700,10900,42,30472.2,29197.847111219013,21931.177893741908,38872.252099755504,-0.041820179992944,10.960945638873206
Sales and Related,4700,11100,48,10890.4,10074.01001094728,7566.821786957347,13411.929150438451,-0.07496418763798567,10.809816516176522
Sales and Related,4700,11260,2,14798.2,14008.938991281346,10522.437902701298,18650.656195467956,-0.053334933216111075,10.845703581475508
Sales and Related,4700,11460,26,11363.6,10550.997023239868,7925.097757776227,14046.960881357481,-0.07150929078462213,11.050626493942014
Sales and Related,4700,11500,1,4079.8,3826.9814414606735,2874.5342240138493,5095.012204389001,-0.061968370640552634,10.455151503118993
Sales and Related,4700,11700,37,20777.4,18805.797114800538,14125.468921982098,25036.903700427003,-0.09489170373576401,10.680633215629104
Sales and Related,4700,12060,13,266869.6,260240.92428603276,195472.973880865,346469.0659207202,-0.024838631728631558,11.10851997415408
Sales and Related,4700,12100,34,9115.8,8486.962011584388,6374.753348919635,11299.029192758271,-0.06898330244362658,10.795117180487445
Sales and Related,4700,12220,1,3974.4,2662.163170105106,1999.6122948157147,3544.2434329086877,-0.33017231025938354,10.80097120984924
Sales and Related,4700,12260,13,18389.6,17771.79390232004,13348.805207385929,23660.294206090188,-0.03359540706051013,10.574537295845152
Sales and Related,4700,12420,48,111409.2,112153.73906581229,84241.26592386796,149314.72181116015,0.006682922647432101,11.2281652145016
Sales and Related,4700,12540,6,26953.2,26567.782132125187,19955.675292166736,35370.74226183359,-0.014299521684802322,10.652213440442434
Sales and Related,4700,12580,24,90676.0,85563.72588903562,64268.89238017746,113914.38247770543,-0.05637957244435554,11.085842879109649
Sales and Related,4700,12620,23,5356.4,4824.805535281506,3624.022966279299,6423.455002875664,-0.09924472868316282,10.755119208907956
Sales and Related,4700,12700,25,9498.6,9140.967684917612,6865.992127955374,12169.732889220571,-0.037651055427367006,11.30025971664158
Sales and Related,4700,12940,22,33000.4,30535.403276803558,22935.847248251768,40652.993682110275,-0.07469596499425595,10.797577208198176
Sales and Related,4700,13140,48,13827.4,12727.748082039265,9560.105795152293,16944.95591481826,-0.07952702011663328,10.659380266203
Sales and Related,4700,13380,53,8189.4,8235.381357860091,6185.785304445856,10964.089888578052,0.005614740745364926,10.90276491930746
Sales and Related,4700,13460,41,6260.4,4063.071818258108,3051.8671634193547,5409.328688417368,-0.3509884642741505,10.912265918802683
Sales and Related,4700,13780,36,4547.8,2874.8702877966653,2159.3815277865333,3827.4288565059496,-0.3678547236473316,10.5468497502731
Sales and Related,4700,13820,1,45025.2,43773.06859859627,32878.963669273864,58276.822645965476,-0.02780956889483505,10.95264453880148
Sales and Related,4700,13900,38,6057.2,5303.878233380934,3983.8655439197705,7061.263490045782,-0.12436798630044671,10.923248466634536
Sales and Related,4700,13980,51,5740.0,5319.9973075041535,3995.9729530973086,7082.723452848712,-0.07317120078324853,10.456901456375032
Sales and Related,4700,14010,17,7378.6,6765.961575630287,5082.070139354704,9007.793042525418,-0.08302908741085205,10.981397748905454
Sales and Related,4700,14020,18,4358.0,4243.892088627755,3187.6854482800723,5650.0618872652385,-0.026183550108362857,10.509508719455134
Sales and Related,4700,14260,16,32465.199999999997,34318.54597447152,25777.45317843991,45689.64162786213,0.0570871571550929,11.060477578400588
Sales and Related,4700,14460,25,185115.2,176875.01771986185,132854.9143982106,235480.7274921763,-0.04451380697067644,11.342997915516866
Sales and Related,4700,14740,53,9874.8,9650.101690183334,7248.414448296433,12847.563187114103,-0.022754720077030995,10.895933732352448
Sales and Related,4700,14860,9,45160.0,42218.31818468355,31711.15469424888,56206.921744998275,-0.0651391013134732,11.604426866240212
Sales and Related,4700,15180,48,14929.0,14574.379340452664,10947.153219510079,19403.44936260238,-0.02375381201335226,10.498163953716126
Sales and Related,4700,15380,36,44362.399999999994,42455.41667356069,31889.244849940667,56522.58036862885,-0.04298647788305642,10.875165472679216
Sales and Related,4700,15500,37,6036.0,6050.872873250234,4544.95048522527,8055.767086408821,0.002464028040131557,10.82549467270641
Sales and Related,4700,15540,50,5148.6,3290.5171669887413,2471.5835067138587,4380.796034945036,-0.36089088937017033,10.783242578930505
Sales and Related,4700,15940,39,14666.8,13668.698348257574,10266.875290827484,18197.680330506973,-0.06805176669364994,10.782988963218164
Sales and Related,4700,15980,12,33632.0,33610.23709405508,25245.426005307647,44746.641917672416,-0.0006470892585905475,10.908976065290249
Sales and Related,4700,16580,17,3869.0,2473.228710533378,1857.699254880197,3292.7074920967607,-0.36075763490995655,10.454253102839028
Sales and Related,4700,16620,54,6503.6,5545.543974040788,4165.386268000749,7383.002677151615,-0.14731164677397318,10.586926607697071
Sales and Related,4700,16700,45,34842.6,34520.40424646307,25929.073592626857,45958.38355281939,-0.009247178842478153,11.110027540987856
Sales and Related,4700,16740,37,119700.8,118356.18414883263,88900.06579954842,157572.28299310818,-0.011233140055600055,11.128842588179095
Sales and Related,4700,16860,47,21192.0,20682.60596692159,15535.18343454973,27535.573775819983,-0.024037091028615037,11.00323053479737
Sales and Related,4700,16980,17,375750.0,353066.03310403303,265196.0588308951,470050.8155413653,-0.0603698387118216,11.184124712783357
Sales and Related,4700,17020,6,8032.599999999999,7256.285380647015,5450.363683477906,9660.580574651303,-0.09664549701877159,10.822472887261757
Sales and Related,4700,17140,39,80096.4,77244.42970313621,58020.07670864177,102838.57344976663,-0.035606722610052224,11.103679102927527
Sales and Related,4700,17300,47,10082.0,10691.952027364403,8030.972319646938,14234.619869850016,0.06049911003416018,10.61469602103094
Sales and Related,4700,17460,39,77541.6,71504.15515595485,53708.423805822764,95196.31823588461,-0.07786072049126085,10.954073634867704
Sales and Related,4700,17660,16,7922.2,7788.2691974070185,5849.949025421576,10368.831733009452,-0.016905758828732083,11.000869695294035
Sales and Related,4700,17780,48,8933.0,8891.305937980296,6678.4654187261585,11837.348301766393,-0.00466741990593348,10.671502871980357
Sales and Related,4700,17820,8,28967.0,28843.545000927756,21665.05338876291,38400.555645621214,-0.004261918703084351,10.909611687798687
Sales and Related,4700,17860,29,3894.400000000001,2632.0681212383283,1977.0072079439312,3504.1767005209313,-0.32414027289484193,10.699618605724568
Sales and Related,4700,17900,45,32497.200000000004,29562.986186490998,22205.442293621905,39358.37623525693,-0.09029128089524655,10.914864125819143
Sales and Related,4700,18140,39,79459.20000000001,77075.06552664885,57892.863360711606,102613.09220315258,-0.030004511414048526,11.080726894623677
Sales and Related,4700,18580,48,18428.800000000003,16869.226819268275,12670.866207841054,22458.670844762008,-0.08462695241859089,10.696712204624768
Sales and Related,4700,19100,48,332429.6,325802.36461758555,244717.68721210075,433753.61217111663,-0.01993575596882595,11.135440660630694
Sales and Related,4700,19300,1,11696.2,11530.98513111672,8661.189478707958,15351.657924226576,-0.01412551673905032,10.97351863699618
Sales and Related,4700,19380,39,25163.0,24363.133349137184,18299.712629277346,32435.60588149411,-0.031787412107571265,10.827297300943656
Sales and Related,4700,19460,1,5082.4,5182.060723249642,3892.365596163844,6899.08300646593,0.01960898851913321,10.75736888901442
Sales and Related,4700,19500,17,1690.6,1053.3487385455571,791.1945864089016,1402.3649605990695,-0.37693792822337796,10.601414654024367
Sales and Related,4700,19660,12,29235.0,28573.00568741532,21461.845056679675,38040.37592559969,-0.022643896445516686,10.79139194242165
Sales and Related,4700,19740,8,142821.40000000002,138302.70292038968,103882.35712649333,184127.87468611845,-0.03163879558392749,11.2553436728942
Sales and Related,4700,19780,19,28869.4,25259.095675079294,18972.690643083613,33628.436067680086,-0.12505643778259012,11.138554210219771
Sales and Related,4700,19820,26,159953.8,152195.20859539966,114317.33927390625,202623.5185888762,-0.04850520215587458,11.00190123504729
Sales and Related,4700,20100,10,6629.6,6334.82403815198,4758.23276891127,8433.802536215624,-0.04446361195969899,10.745611492545727
Sales and Related,4700,20700,42,6178.400000000001,5731.23198234559,4304.860823345703,7630.216488609387,-0.07237602253891144,10.734478222611514
Sales and Related,4700,20740,55,3373.4,2212.2799996342396,1661.6946461132495,2945.2961217810403,-0.3441987313587954,10.710034071049582
Sales and Related,4700,20940,6,5521.4,5269.96474974057,3958.392342423776,7016.113123971613,-0.04553831460488812,10.532377792737602
Sales and Related,4700,21140,18,7116.6,6949.347400266366,5219.815471329506,9251.94186554039,-0.023501756419306165,10.9355068365052
Sales and Related,4700,21340,48,32631.200000000004,31062.022064242185,23331.402792655776,41354.10216410914,-0.04808826937893242,10.39532342236143
Sales and Related,4700,21500,42,7973.0,7277.612210007639,5466.382757995138,9688.973828586664,-0.08721783393858785,10.840389099061582
Sales and Related,4700,21660,41,14895.6,14417.428883000941,10829.26410289931,19194.49499257655,-0.03210150091295815,10.746566856966863
Sales and Related,4700,22180,37,10960.2,10426.361144067427,7831.480867884936,13881.028191272117,-0.04870703599684075,10.572054173251589
Sales and Related,4700,22220,5,25750.800000000003,26240.55211173886,19709.88525970548,34935.0879549043,0.01901890860629017,11.296399790133895
Sales and Related,4700,22380,4,4445.4,4451.843316441605,3343.882422428047,5926.915606008346,0.0014494345709283802,10.672446986155451
Sales and Related,4700,22500,45,4810.6,2918.3402077204405,2192.032789478657,3885.302085295613,-0.39335213742143593,10.78234763160913
Sales and Related,4700,22660,8,16303.6,16132.295597991917,12117.34013286362,21477.565076774466,-0.010507151917863744,11.014474346409232
Sales and Related,4700,23060,18,14728.2,14368.78388304379,10792.72571896855,19129.731974449765,-0.024403261563273874,10.9070237471239
Sales and Related,4700,23420,6,32029.999999999996,32343.355399094668,24293.84187937302,43059.9920616238,0.009783184486252613,10.864812001301935
Sales and Related,4700,23460,1,2287.0,1523.197700422437,1144.1090025595524,2027.8935218425,-0.33397564476500347,10.403208236028547
Sales and Related,4700,23540,12,11362.0,10743.233279799548,8069.490853752725,14302.89263547746,-0.0544593135187865,10.632522276872574
Sales and Related,4700,23580,13,8455.8,8337.261205496194,6262.309613028736,11099.72657117694,-0.014018637444571248,10.963319361022291
Sales and Related,4700,24020,36,4574.599999999999,4352.942208908885,3269.595514392463,5795.244638271835,-0.0484540268200749,10.794512584517152
Sales and Related,4700,24140,37,3966.2,3688.7631082775415,2770.715238947275,4910.996654480931,-0.06995030299088759,10.47630642703293
Sales and Related,4700,24300,8,5560.8,5352.768898086358,4020.588452321669,7126.353571397143,-0.03741028303726846,10.842123481110944
Sales and Related,4700,24340,26,39109.0,37783.188800674514,28379.82649282509,50302.25806025736,-0.033900411652701065,11.013357769919814
Sales and Related,4700,24660,37,30991.4,29386.534931384795,22072.90567711838,39123.45967974243,-0.05178420686433032,10.822684477648991
Sales and Related,4700,24780,37,6399.200000000001,6008.300534910593,4512.973417809212,7999.0888435880115,-0.06108567712986113,10.611022047705296
Sales and Related,4700,24860,45,39641.2,38946.86519156838,29253.89072921308,51851.50660098209,-0.01751548410319609,10.942944837936906
Sales and Related,4700,25060,28,12323.2,11871.521611547696,8916.974300896813,15805.027649263257,-0.036652686676537316,10.72986142407963
Sales and Related,4700,25260,6,3715.6,3574.851965899336,2685.1539467718703,4759.34223192608,-0.037880297690995796,10.60046900819759
Sales and Related,4700,25420,42,19516.199999999997,19455.195777679903,14613.247268971698,25901.47390111797,-0.0031258248183608705,11.016045415998784
Sales and Related,4700,25500,51,5215.4,4767.44223724113,3580.9360671287154,6347.084968667144,-0.08589135306186864,10.686231700195446
Sales and Related,4700,25540,9,46535.8,42632.97371338805,32022.61204690923,56758.969099207665,-0.08386717938902855,11.112236285343656
Sales and Related,4700,25860,37,13571.2,13211.944773181374,9923.79712241178,17589.586177188237,-0.026471883607833233,10.866452335797677
Sales and Related,4700,25940,45,5048.8,3294.773479521814,2474.7805214450686,4386.462632662694,-0.3474145382027781,10.88360036290538
Sales and Related,4700,26140,12,4482.799999999999,4263.58150683965,3202.474625433597,5676.275190784327,-0.04890213553144234,10.751204195188905
Sales and Related,4700,26380,22,5836.6,3703.5138662979443,2781.794874270411,4930.6349237768645,-0.36546724697633143,10.665670128414945
Sales and Related,4700,26420,48,291597.4,280699.57593307534,210839.94004889403,373706.4804265089,-0.037372843745947966,11.016845754853206
Sales and Related,4700,26620,1,14621.8,15570.937836520307,11695.69134204794,20730.207220595606,0.06491251668880078,10.827693214432513
Sales and Related,4700,26900,18,80921.4,80411.36549813465,60398.83539018452,107054.84070186882,-0.0063028383328185885,11.005326492337566
Sales and Related,4700,26980,19,6276.8,5929.75772803325,4453.978099992133,7894.52168910129,-0.055289681361004074,10.744395882776567
Sales and Related,4700,27060,36,2856.7999999999997,2574.7083383547865,1933.922949108902,3427.8113461801504,-0.09874393084752633,10.668808173090833
Sales and Related,4700,27100,26,4857.6,4667.579465218175,3505.9268306649733,6214.133698846804,-0.039118193095731536,10.644692712854145
Sales and Related,4700,27140,28,21715.0,19862.069949637164,14918.859864707736,26443.16162641347,-0.08532949805953656,10.83168343618009
Sales and Related,4700,27180,47,4296.400000000001,4055.098328135044,3045.8780906751617,5398.713264718557,-0.05616368863815204,10.737668318677963
Sales and Related,4700,27260,12,70165.40000000001,69441.89384462949,52159.41166428444,92450.74794489527,-0.010311437765202169,11.064982369623047
Sales and Related,4700,27500,55,4995.0,5015.772648436968,3767.4627793077566,6677.697096036337,0.004158688375769321,10.852228831643489
Sales and Related,4700,27620,29,3189.4,1949.4992834715672,1464.3139758447878,2595.445730184712,-0.3887567305851987,10.52797731341811
Sales and Related,4700,27780,42,4307.4,3973.9533049375427,2984.928188027976,5290.681676418276,-0.07741252148917141,10.681806485418562
Sales and Related,4700,27900,29,6764.8,6312.894881413871,4741.761272377595,8404.607379949075,-0.06680243593101481,10.74738750713497
Sales and Related,4700,28020,26,13468.8,12636.57269380344,9491.621853465971,16823.570503650935,-0.06178926899178538,10.716305791901414
Sales and Related,4700,28100,17,1924.8,1276.926118592581,959.12872470857,1700.02239567932,-0.3365928311551429,10.664521023909057
Sales and Related,4700,28140,29,92410.2,89567.18330931631,67275.98179124779,119244.34415326989,-0.03076518274696605,11.077772522734856
Sales and Related,4700,28940,47,36581.2,35112.8910184049,26374.10410277541,46747.18469548458,-0.040138349250300576,10.882332594334924
Sales and Related,4700,29100,55,5120.2,4747.437377073571,3565.909954230632,6320.45170475931,-0.07280235594828889,10.595029562436864
Sales and Related,4700,29180,22,21919.2,18939.97880936269,14226.255894470749,25215.545113210763,-0.13591833600849082,10.690364998763584
Sales and Related,4700,29200,18,4572.4,4051.1210894347732,3042.890694750755,5393.418209065005,-0.11400553550984745,10.743780462682595
Sales and Related,4700,29420,4,7427.0,6964.8451162567435,5231.4561640503425,9272.574589612599,-0.06222632068712219,10.902205747245588
Sales and Related,4700,29460,12,30833.2,32144.83849976794,24144.731247432774,42795.69863864313,0.04253981097544004,10.74167252030311
Sales and Related,4700,29540,42,20961.199999999997,20380.640975887047,15308.37054965329,27133.55580469755,-0.027696841025940805,10.866222086073844
Sales and Related,4700,29620,26,16752.0,15992.520191746731,12012.351594227313,21291.476533731828,-0.04533666477156571,10.8214455836979
Sales and Related,4700,29700,48,11345.6,10914.36453315545,8198.031493966064,14530.72646162424,-0.03800904904496453,10.231154315695417
Sales and Related,4700,29740,35,7138.799999999999,7011.070610299647,5266.1772011603525,9334.116423537096,-0.01789227737159634,10.335595600985116
Sales and Related,4700,29820,32,96826.8,94564.16880433857,71029.33310534766,125897.0291667033,-0.02336781960842904,10.841385379581588
Sales and Related,4700,29940,20,3991.4,3689.37783181008,2771.176972002326,4911.815060305083,-0.07566822873926948,10.746476626875143
Sales and Related,4700,30140,42,5522.799999999999,5293.071086461201,3975.748046053656,7046.875506646091,-0.04159645714833024,10.715475524930532
Sales and Related,4700,30340,23,4118.4,4056.9332891024196,3047.2563722741543,5401.156221044937,-0.014924900664719314,10.7093617035262
Sales and Related,4700,30620,39,2942.6,2624.345908751591,1971.2068756408403,3493.8958127072233,-0.10815404446693697,10.443457398028366
Sales and Related,4700,30700,31,12846.8,12418.47834594321,9327.806147385898,16533.21284682571,-0.03334072718940048,11.012852736203303
Sales and Related,4700,30780,5,30494.0,28862.28639288473,21679.130481482076,38425.50680418016,-0.053509333216871215,10.947193957732257
Sales and Related,4700,31080,6,541334.2,502721.22752153256,377605.5347415896,669292.7124961469,-0.07132926846016267,11.021976131363374
Sales and Related,4700,31140,21,48136.399999999994,46645.81116049041,35036.74701295115,62101.41877657328,-0.03096593927899849,11.017725740304828
Sales and Related,4700,31180,48,13792.4,13425.210998958968,10083.98631439019,17873.515963559526,-0.02662256032605142,10.841098262450863
Sales and Related,4700,31340,51,10128.6,9447.775435276822,7096.442521324314,12578.198217937888,-0.06721803257342356,10.65934702801815
Sales and Related,4700,31460,6,4259.799999999999,4318.637767919704,3243.8286557945207,5749.5737751704155,0.01381233107650704,10.792660487784564
Sales and Related,4700,31700,33,10671.4,7043.893278617256,5290.831066052473,9377.814543900859,-0.33992791211862955,11.01400830962043
Sales and Related,4700,31900,39,3655.8,3654.1351879838776,2744.7054075662872,4864.895130549452,-0.00045538924889835223,10.605405242535554
