occ_group,met2013,period,total_emp,emp_20_29,emp_30_54,emp_55_plus,mean_wage,share_foreign_born,share_college,n_obs,share_20_29,share_30_54,share_55_plus,log_emp,log_wage,occ_group_code,dominant_statefip
Production,37620,P2,2354.6000000000004,354.0,1420.2,580.3999999999999,49547.79863481228,0.027010957275121036,0.07721056655058184,124.0,0.15034400747473028,0.6031597723604858,0.24649622016478373,7.7641261406440965,10.810693111623133,7700,54
Production,37620,P3,1621.1999999999998,344.79999999999995,838.9999999999998,437.4,55819.89220355979,0.010856155933876142,0.11547002220577354,77.0,0.21268196397730077,0.5175178879842092,0.26980014803849,7.390921894754153,10.929885575944768,7700,54
Production,37860,P1,6227.4,1309.8,3555.6,1362.0,36085.51641870174,0.10996563573883161,0.09255869223110769,291.0,0.21032854802967532,0.5709605935061182,0.21871085846420657,8.736714189199299,10.493646856577636,7700,12
Production,37860,P2,7188.0,1729.2,4192.0,1266.8000000000002,37662.9000930449,0.09465776293823037,0.09151363383416805,316.0,0.24056761268781301,0.5831942125765164,0.17623817473567058,8.88016824790345,10.5364308064965,7700,12
Production,37860,P3,7222.4,1453.1999999999998,4090.6000000000004,1678.6,42438.54932748369,0.08589942401417812,0.11738480283562253,319.0,0.20120735489587946,0.5663768276473196,0.23241581745680107,8.884942586623216,10.655812410416182,7700,12
Production,37900,P1,4617.8,813.2,2941.0,863.5999999999999,37386.27362618131,0.04222790073195028,0.07488414396465848,298.0,0.176101173719087,0.6368833643726449,0.18701546190826798,8.437673680184902,10.529058900693263,7700,17
Production,37980,P1,111136.8,19487.0,67125.20000000001,24524.6,41079.29901440038,0.2275034012136394,0.10948488709410384,4587.0,0.1753424608230577,0.6039871581690314,0.22067038100791095,11.618517153905454,10.6232595999826,7700,42
Production,37980,P2,112121.4,21376.0,64223.59999999999,26521.800000000003,44485.664158620704,0.2548255729949858,0.14445948766248015,4466.0,0.19065049134241993,0.5728041212471481,0.23654538741043193,11.627337491822244,10.702922262512807,7700,42
Production,37980,P3,106379.4,20651.2,59084.600000000006,26643.6,48647.31944862665,0.2562545004013935,0.14988804223374075,3935.0,0.1941278104595439,0.5554139241244076,0.2504582654160486,11.574767228122479,10.792351987404007,7700,42
Production,38060,P1,75204.2,13825.199999999999,49369.200000000004,12009.8,34465.43827009294,0.3516160001702033,0.0790620736607796,3280.0,0.18383547727387564,0.6564686546762016,0.15969586804992275,11.227962359442149,10.447712311620531,7700,4
Production,38060,P2,84878.79999999999,19989.4,49216.8,15672.6,36935.78344961326,0.3270781396532468,0.09174022252906498,3569.0,0.23550521449407866,0.5798479714604826,0.18464681404543895,11.348979635581896,10.516936101315329,7700,4
Production,38060,P3,90046.4,22999.199999999997,49561.2,17486.0,43336.27065327983,0.3032281135059258,0.10731356278540842,3510.0,0.2554149860516356,0.5503962401606283,0.1941887737877361,11.408080372014853,10.676745222778814,7700,4
Production,38300,P1,53043.399999999994,9542.599999999999,30530.4,12970.400000000001,39872.930811210805,0.033414147660217865,0.09548784580173972,2789.0,0.17990174083863403,0.5755739639615862,0.24452429519977986,10.878865725369366,10.593452946858855,7700,42
Production,38300,P2,52039.8,10444.8,29305.0,12290.0,43694.43287649746,0.041852582062190856,0.12067686655213894,2668.0,0.20070791970760837,0.5631266838073935,0.236165396484998,10.859764089421516,10.684975978837867,7700,42
Production,38300,P3,47647.0,9766.0,25988.0,11893.0,48278.734100622554,0.04134573005645686,0.12231620039037085,2406.0,0.20496568514282115,0.5454278338615233,0.24960648099565555,10.771574948023742,10.784746454913753,7700,42
Production,38340,P1,2787.2,421.79999999999995,1874.0,491.4,38043.24339963833,0.10153559127439725,0.09242250287026407,186.0,0.15133467278989665,0.6723593570608496,0.17630597014925373,7.932792786658184,10.546478775896325,7700,25
Production,38340,P2,2797.2,454.79999999999995,1329.0,1013.4000000000001,37969.99085017156,0.1653796653796654,0.0870870870870871,193.0,0.16259116259116257,0.47511797511797516,0.3622908622908623,7.936374195829711,10.544551412250616,7700,25
Production,38340,P3,2746.6000000000004,323.0,1307.2000000000003,1116.4,47421.24064413698,0.16041651496395543,0.09713828005534114,150.0,0.11759994174615887,0.4759338818903372,0.40646617636350396,7.918119062096181,10.766825522164902,7700,25
Production,38860,P1,13094.8,2419.0,8284.4,2391.4,36526.68304589395,0.07841280508293369,0.1079817943000275,469.0,0.18472981641567646,0.632648074044659,0.18262210953966462,9.479970483820216,10.505798314842538,7700,23
Production,38860,P2,13902.800000000001,2783.6,7711.6,3407.6,43604.507063671896,0.12804614897718444,0.13154184768535834,441.0,0.20021866098915325,0.5546796328797077,0.24510170613113902,9.539845537681623,10.6829157970145,7700,23
Production,38860,P3,13926.2,3818.3999999999996,7540.200000000001,2567.6,46012.92415006037,0.1221869569588258,0.16980942396346455,419.0,0.2741882207637402,0.5414398759173357,0.18437190331892403,9.5415272370251,10.736677595793344,7700,23
Production,38900,P1,60792.4,12380.599999999999,38004.2,10407.6,36366.30651351415,0.3051401161987353,0.10988215632217185,2714.0,0.20365374619195817,0.6251472223501622,0.1711990314578796,11.015220060141107,10.501397979717602,7700,41
Production,38900,P2,63321.8,14644.2,37273.8,11403.800000000001,41197.13362277516,0.31828217138489423,0.12518595491600049,2716.0,0.23126632534135164,0.588640878812668,0.18009279584598037,11.055984940628178,10.626123960654617,7700,41
Production,38900,P3,58265.2,14327.800000000001,32668.2,11269.2,47793.04965440758,0.286212009913293,0.15855090173894537,2424.0,0.24590664753575037,0.5606811613106967,0.1934121911535531,10.972760281593938,10.77463550318775,7700,41
Production,38940,P1,5782.6,1256.1999999999998,3216.6000000000004,1309.8,37574.5022096073,0.19838826825303493,0.10559263998893231,238.0,0.21723792065852726,0.5562549718119877,0.226507107529485,8.662608687514211,10.534080966618777,7700,12
Production,38940,P2,6589.4,1659.0,3322.5999999999995,1607.8,36462.27942316638,0.24685100312623304,0.05454214344249856,227.0,0.251767991015874,0.5042340729049686,0.24399793607915743,8.793217576310548,10.504033564741604,7700,12
Production,38940,P3,7741.2,1440.8,4659.4,1641.0,42660.43498255201,0.2328321190513099,0.14013331266470314,268.0,0.18612101482974217,0.6018963468196145,0.21198263835064332,8.954311993326197,10.661027188470124,7700,12
Production,39140,P1,2669.6,422.6,1319.8,927.1999999999999,33183.88137193204,0.08158525621816003,0.0777644590949955,116.0,0.15830086904405155,0.49438118070122866,0.3473179502547198,7.889683927437164,10.409819536165465,7700,4
Production,39140,P2,3887.7999999999997,961.1999999999999,1970.0,956.6,34615.58559544658,0.13277431966664954,0.040691393590205266,113.0,0.2472349400689336,0.506713308297752,0.2460517516333145,8.265598723928012,10.45205931035879,7700,4
Production,39140,P3,2879.2000000000003,434.6,1712.4,732.2,42919.318181818184,0.17379827729924976,0.0536954709641567,129.0,0.1509447068630175,0.5947485412614615,0.254306751875521,7.965267756764821,10.667077310826706,7700,4
Production,39300,P1,49797.799999999996,7881.2,30544.4,11372.2,35124.77459718889,0.385804192153067,0.0844173839004936,2276.0,0.1582640196956492,0.613368462060573,0.22836751824377788,10.815726085330098,10.466661989453575,7700,44
Production,39300,P2,45281.600000000006,7254.200000000001,25249.8,12777.600000000002,42174.13045732656,0.39963252181901693,0.10236387406805414,1960.0,0.16020193632733826,0.5576172220062895,0.28218084166637225,10.72065604794182,10.64956228971085,7700,44
Production,39300,P3,41649.4,7629.6,22466.8,11553.0,47705.67168174495,0.39328777845539187,0.12114460232320275,1701.0,0.18318631240786182,0.5394267384404097,0.27738694915172846,10.63704224172892,10.772805572989245,7700,44
Production,39340,P1,11800.8,3360.2,7045.6,1395.0,31503.640829599903,0.27108331638532984,0.08779065826045693,568.0,0.2847434072266287,0.5970442681852078,0.11821232458816353,9.375922604765838,10.357858400026712,7700,49
Production,39340,P2,13845.2,4468.2,7386.0,1991.0,33656.47581368671,0.25727327882587464,0.11739808742380031,706.0,0.3227255655389593,0.5334700834946408,0.1438043509663999,9.535693881148973,10.423960762729452,7700,49
Production,39340,P3,14306.2,5174.4,6706.0,2425.8,39700.14243077923,0.2443136542198487,0.13701751688079294,761.0,0.36168933749003923,0.46874781563238316,0.16956284687757756,9.568448288718798,10.589110054345905,7700,49
Production,39380,P1,3056.8,760.8,1768.6,527.3999999999999,41989.009266830195,0.08060717089767076,0.15323213818372153,165.0,0.24888772572624965,0.5785789060455377,0.17253336822821244,8.02512389613269,10.64516317889715,7700,8
Production,39380,P2,3285.3999999999996,689.0,1954.6,641.8,40242.92777569157,0.07743349363852195,0.09131308212089853,184.0,0.2097157119376636,0.5949351677116942,0.19534912035064225,8.0972436891071,10.602689559972115,7700,8
Production,39380,P3,3346.6000000000004,862.2,1767.7999999999997,716.6,46695.39858605558,0.06555907488196974,0.05097711109783064,156.0,0.25763461423534334,0.5282376142951053,0.21412777146955117,8.115700184060474,10.75140090745461,7700,8
Production,39460,P1,1658.6000000000001,271.2,823.1999999999999,564.2,32006.129382984505,0.12721572410466658,0.041480766911853366,74.0,0.16351139515253826,0.49632219944531525,0.3401664054021464,7.413729152017104,10.37368270665807,7700,12
Production,39460,P2,1467.5999999999997,278.6,702.0,487.0,31714.512445095173,0.14581629871899704,0.026165167620605074,71.0,0.18983374216407747,0.4783319705641865,0.33183428727173625,7.291383692481126,10.364529660943216,7700,12
Production,39460,P3,1664.8,313.4,800.0,551.4,37956.26177491324,0.10211436809226333,0.09778952426717925,72.0,0.18825084094185487,0.4805382027871216,0.33121095627102354,7.417460275079424,10.54418976986914,7700,12
Production,39540,P1,9229.2,1431.4,5876.2,1921.6000000000001,37337.501657019144,0.15401118190092317,0.0644476227625363,277.0,0.1550946994322368,0.6366965717505308,0.20820872881723226,9.130127649851008,10.527753506903853,7700,55
Production,39540,P2,9359.599999999999,1952.6,4708.0,2699.0,42575.645435564074,0.08201205179708534,0.06788751656053678,262.0,0.20862002649685887,0.5030129492713364,0.2883670242318048,9.144157833515735,10.65903766538225,7700,55
Production,39540,P3,8740.199999999999,1855.0,4876.6,2008.6,46945.70668160807,0.15294844511567246,0.08244662593533332,210.0,0.21223770623097873,0.5579506189789708,0.2298116747900506,9.075688351682956,10.756747035973916,7700,55
Production,39580,P1,21601.199999999997,3718.8,14132.599999999999,3749.8,36147.69235166887,0.21382145436364647,0.1430383497213118,818.0,0.17215710238320098,0.6542506897764939,0.1735922078403052,9.980504147684659,10.49536839018749,7700,37
Production,39580,P2,25189.4,5216.4,15231.400000000001,4741.6,38300.36757047068,0.22441185578060613,0.16034522457859257,963.0,0.2070871080692672,0.6046749823338389,0.18823790959689393,10.134178550087196,10.553214772262912,7700,37
Production,39580,P3,26012.0,5210.599999999999,15065.4,5736.0,44750.02215465837,0.1963247731816085,0.18809780101491616,867.0,0.20031523912040594,0.5791711517761033,0.2205136091034907,10.166313248989043,10.708847218779043,7700,37
Production,39740,P1,18979.0,3422.6,11855.0,3701.4,37695.802847379186,0.24063438537330734,0.06262711417882923,843.0,0.18033616102007483,0.6246377575214711,0.1950260814584541,9.85108838373692,10.537304036930179,7700,42
Production,39740,P2,19974.8,4160.0,11926.0,3888.8,41414.00515327964,0.25271842521577187,0.09198590223681839,840.0,0.20826241063740314,0.5970522858802091,0.19468530348238783,9.902226758068705,10.631374391333237,7700,42
Production,39740,P3,17652.399999999998,3811.6,10040.4,3800.3999999999996,47496.21117726844,0.2901588452561692,0.10865378078901454,782.0,0.21592531327184974,0.5687838480886452,0.21529083863950513,9.778627030454473,10.768405222152275,7700,42
Production,39820,P1,1955.4,178.2,1380.2,397.0,39053.60386690647,0.09041628311342946,0.03774163853942928,98.0,0.09113224915618287,0.7058402372916027,0.20302751355221438,7.578350055071571,10.572690439534641,7700,6
Production,39820,P2,2650.3999999999996,631.2,1440.1999999999998,579.0,40159.29706148654,0.12035919106549957,0.06029278599456687,130.0,0.23815273166314524,0.5433896770298823,0.21845759130697257,7.882465850985686,10.600609250763384,7700,6
Production,39820,P3,2555.1999999999994,800.2,1194.1999999999998,560.8000000000001,44921.723475756124,0.17266750156543523,0.0670006261740764,113.0,0.3131653099561679,0.46736067626800254,0.21947401377582976,7.845885777460747,10.712676775786798,7700,6
Production,39900,P1,7567.4,1458.8000000000002,4805.2,1303.4,33819.94700554279,0.33292808626476733,0.06958796944789493,354.0,0.19277426857308988,0.6349869175674604,0.17223881385944975,8.931604826404863,10.428806055495187,7700,32
Production,39900,P2,11620.4,3162.0,6382.0,2076.4,37211.3384200763,0.34236342983029844,0.1120959691576882,480.0,0.27210767271350383,0.549206567760146,0.1786857595263502,9.360517453221348,10.524368790058912,7700,32
Production,39900,P3,13186.2,4173.0,7120.4,1892.8000000000002,43478.54280566601,0.2897574737225281,0.09491741365973516,559.0,0.3164672157255312,0.5399887761447574,0.14354400812971138,9.48692610716022,10.680022826544418,7700,32
Production,40060,P1,22997.6,3722.3999999999996,14989.0,4286.200000000001,39550.92941769822,0.14836330747556267,0.09278359480989322,1093.0,0.161860368038404,0.6517636622951961,0.18637596966640002,10.043145141640586,10.585344472735063,7700,51
Production,40060,P2,23810.8,4553.4,14013.2,5244.2,41344.798326732074,0.14398508239958338,0.0933861944999748,1070.0,0.19123254993532346,0.5885228551749627,0.2202445948897139,10.077894538244477,10.629701896329207,7700,51
Production,40060,P3,23073.199999999997,4232.0,12936.6,5904.6,47770.08402164625,0.144141254789106,0.11214742645146754,880.0,0.18341625782292878,0.560676455801536,0.2559072863755353,10.046427049827846,10.774154865261385,7700,51
Production,40140,P1,100545.8,20138.4,65226.8,15180.599999999999,34150.88273236713,0.5208909770472759,0.05052622784840341,4130.0,0.20029081274404303,0.6487272466875792,0.15098194056837777,11.518368624064847,10.438543713343257,7700,6
Production,40140,P2,101418.4,22177.4,60979.0,18262.0,38161.60815507426,0.467970309135226,0.06316605270838428,4207.0,0.21867235136819357,0.6012617039905974,0.1800659446412091,11.527009813243499,10.549585267102826,7700,6
Production,40140,P3,100377.0,21530.800000000003,57996.2,20850.0,44487.5444838399,0.4552756109467308,0.07509289976787512,4002.0,0.21449933749763395,0.5777837552427348,0.20771690725963118,11.516688376330757,10.702964529735675,7700,6
Production,40220,P1,6305.6,1075.0,3882.2000000000003,1348.4,39064.498480243165,0.1057789901040345,0.06556077137782287,264.0,0.17048337985282921,0.6156749555950266,0.21384166455214412,8.749193406440739,10.572969366264298,7700,51
Production,40220,P2,10235.2,1867.6,5703.4,2664.2,41570.87888940156,0.08783414100359543,0.0608488353915898,435.0,0.18246834453650146,0.5572338596216976,0.2602977958418008,9.233588038695872,10.635155174419182,7700,51
Production,40220,P3,9019.599999999999,1820.2,5001.0,2198.4,45995.44866612773,0.07811876358153357,0.07490354339438557,391.0,0.20180495809126794,0.5544591777905895,0.24373586411814277,9.107155266175356,10.736297728535444,7700,51
Production,40380,P1,33232.8,6138.2,20303.6,6791.0,34536.053329098926,0.12657976456994294,0.07329505789461015,1848.0,0.18470306444235812,0.6109506270913073,0.20434630846633445,10.411292619008615,10.449759081393807,7700,36
Production,40380,P2,29730.4,6493.0,15478.2,7759.2,39384.75611598742,0.14338858542098323,0.08675295320614589,1749.0,0.21839598525415063,0.5206186260527944,0.2609853886930549,10.299925370324775,10.581134119811217,7700,36
Production,40380,P3,26672.4,5761.4,13803.8,7107.2,43073.315102166234,0.13766290247596766,0.11441790015146744,1549.0,0.21600605869738004,0.5175312307853811,0.2664627105172388,10.19138460187872,10.670658945185163,7700,36
Production,40420,P1,17551.0,3369.2,10937.599999999999,3244.2,35116.8969689985,0.23440259814255598,0.04659563557632043,758.0,0.19196626972822062,0.6231895618483276,0.18484416842345164,9.77286620732769,10.466437688748657,7700,17
Production,40420,P2,19448.6,4706.799999999999,11420.400000000001,3321.4000000000005,40603.51853189798,0.18941209135876105,0.0570838003763767,794.0,0.24201227851876225,0.5872093621134684,0.17077835936776944,9.8755303670215,10.611610005182014,7700,17
Production,40420,P3,16052.599999999999,4142.4,8682.8,3227.3999999999996,43379.5503642301,0.21146730124715005,0.04307090440177916,654.0,0.258051655183584,0.5408968017642002,0.20105154305221584,9.683626109208058,10.677743419279432,7700,17
Production,40580,P1,6866.799999999999,1023.0,4434.8,1409.0,28650.241617066415,0.07252286363371586,0.05775616007456167,331.0,0.14897768975359704,0.6458321197646648,0.20519019048173823,8.834453483396775,10.262917155512785,7700,37
Production,40580,P2,6437.0,1294.4,3846.4,1296.2,35800.59699144008,0.06770234581326705,0.06571384185179431,246.0,0.20108746310393041,0.5975454404225571,0.2013670964735125,8.769817872052617,10.485719847988303,7700,37
Production,40580,P3,7135.8,1597.2,3631.4,1907.2,40626.43834035432,0.0716387791137644,0.06821940076795874,256.0,0.22382914319347516,0.5088987920065025,0.2672720648000224,8.872879646961255,10.612174324306315,7700,37
Production,40900,P1,30409.800000000003,5697.6,19524.4,5187.8,37674.90134285276,0.39432025202401855,0.08711665318417088,1370.0,0.18736065347355127,0.6420430256035883,0.1705963209228604,10.32252020386583,10.536749404854314,7700,6
Production,40900,P2,32413.199999999997,7442.0,19079.8,5891.4,42985.64277595515,0.34366862883022975,0.1169523527451779,1491.0,0.2295978181728432,0.5886428985721867,0.1817592832549702,10.386321026219964,10.668621449991104,7700,6
Production,40900,P3,35288.0,7156.6,20397.399999999998,7734.0,48600.50462990269,0.3491215143958286,0.13018589888914078,1485.0,0.2028054862842893,0.5780265245975968,0.2191679891181138,10.471298241784776,10.79138919316601,7700,6
Production,40980,P1,6562.599999999999,949.0,4431.599999999999,1182.0,40114.66206003023,0.025599609910706124,0.08856246000060952,369.0,0.14460732026940543,0.6752811385731264,0.18011154115746808,8.789142144879019,10.599497183872831,7700,26
Production,40980,P2,7284.6,1795.8000000000002,4157.6,1331.2,37167.56348280269,0.00782472613458529,0.04307717650934849,377.0,0.24652005600856602,0.570738269774593,0.182741674216841,8.893517809777984,10.523191710505222,7700,26
Production,40980,P3,7373.4,1757.8000000000002,3922.0000000000005,1693.6,41608.35231170257,0.03612987224346978,0.05712425746602653,354.0,0.23839748284373563,0.5319120080288606,0.2296905091274039,8.905634208518606,10.636056202820026,7700,26
Production,41060,P1,3427.8,1184.0,1483.8,760.0,33490.7786787503,0.049361106248905995,0.0557208705292024,189.0,0.34541105081976775,0.432872396289165,0.22171655289106715,8.139673934958472,10.41902541660037,7700,27
Production,41060,P3,3390.8,703.6,2069.6,617.6000000000001,44074.44271965228,0.15258935944319924,0.16291140733750145,174.0,0.2075026542408871,0.6103574377727969,0.18213990798631594,8.128821160734251,10.693635363275808,7700,27
Production,41100,P1,1813.3999999999996,550.0,1032.3999999999999,231.0,41573.3870967742,0.20944082938127276,0.0,53.0,0.30329767287967363,0.5693173045108636,0.1273850226094629,7.502958815211955,10.635215508282105,7700,49
Production,41100,P2,3191.2000000000003,1116.8,1768.6,305.8,37883.91694073644,0.07827776385058911,0.083855602907997,98.0,0.34996239659062417,0.5542115818500877,0.09582602155928804,8.068152300591198,10.542281945880713,7700,49
Production,41100,P3,3428.0,1023.8,1868.8000000000002,535.4,39034.06497192199,0.2189614935822637,0.10210035005834306,107.0,0.2986581096849475,0.5451575262543757,0.15618436406067676,8.13973227971767,10.57219000468538,7700,49
Production,41140,P1,3036.6,570.8,1892.2,573.6,35218.156066635194,0.12052953961667656,0.08008957386550748,177.0,0.18797339129289337,0.6231311335045775,0.18889547520252917,8.018493747448087,10.469317025956052,7700,29
Production,41140,P2,6097.4,1519.4,3408.4,1169.6,40445.81929656855,0.2330829533899695,0.08738150687178141,298.0,0.24918817856791423,0.5589923573982354,0.1918194640338505,8.715617729791589,10.607718562301365,7700,29
Production,41140,P3,5603.8,1500.6,3246.0,857.1999999999999,43807.926609473005,0.09497126949569935,0.085192191013241,310.0,0.2677825761090688,0.5792497947821121,0.152967629108819,8.631200218026319,10.687570052809951,7700,29
Production,41180,P1,70076.2,13934.2,42074.4,14067.599999999999,38026.358649299415,0.08929707946492534,0.09219392604051019,3111.0,0.19884354459859413,0.6004092687674275,0.20074718663397842,11.15733850039582,10.546034846911253,7700,29
Production,41180,P2,74093.0,15292.599999999999,41754.4,17046.0,42277.63277685137,0.08877761731877505,0.09811453173714116,3207.0,0.2063973654731216,0.5635404154238592,0.2300622191030192,11.213076339885324,10.652013449222098,7700,29
Production,41180,P3,69650.4,15755.6,39220.4,14674.399999999998,45760.33890440461,0.07290984689248017,0.10360888092530697,2945.0,0.22620975615358996,0.5631037294832478,0.2106865143631623,11.151243722192179,10.731173032153977,7700,29
Production,41420,P3,4543.200000000001,690.8,3219.4,633.0,43477.331478323315,0.28596583905617184,0.11287198450431411,180.0,0.1520514175030815,0.7086194752597287,0.13932910723718964,8.421386888563223,10.67999496580809,7700,41
Production,41500,P1,8647.8,1947.6,5599.8,1100.4,31199.97694734288,0.5634034089595041,0.055597955549388296,419.0,0.2252133490598765,0.6475404149032125,0.12724623603691115,9.065060232317112,10.348172634930085,7700,6
Production,41500,P2,8886.0,2216.0,5273.2,1396.8000000000002,41800.15387843603,0.5160702228224172,0.046072473553905015,373.0,0.24938104884087328,0.5934278640558182,0.1571910871033086,9.092232283495854,10.640655299808369,7700,6
Production,41500,P3,7960.0,1616.7999999999997,4929.4,1413.8,47897.90113515339,0.5164070351758795,0.06746231155778895,333.0,0.2031155778894472,0.6192713567839195,0.17761306532663315,8.982184278838428,10.77682696480127,7700,6
Production,41540,P1,9116.199999999999,1965.6,5859.0,1291.6,30363.961718228355,0.25482108773392426,0.06744038086044624,400.0,0.21561615585441304,0.6427020030275774,0.14168184111800972,9.117808329572034,10.321011714374052,7700,10
Production,41540,P2,8420.8,1624.2,5081.200000000001,1715.4,37375.681058257884,0.30662169865095956,0.06479194375831275,351.0,0.1928795363860916,0.6034106023180696,0.2037098612958389,9.038460114599514,10.52877553282149,7700,10
Production,41540,P3,8273.6,1410.0,4846.8,2016.8,39626.51770782095,0.24475439953587314,0.10428350415780312,360.0,0.1704215818990524,0.5858151228002321,0.2437632953007155,9.020825001641956,10.587253812220748,7700,10
Production,41620,P1,34227.0,7321.6,21742.4,5163.0,33759.06421426267,0.3652964034241973,0.07995442194758523,1388.0,0.21391299266660824,0.6352411838606948,0.15084582347269698,10.440770085264479,10.42700422955388,7700,49
Production,41620,P2,36341.2,9329.800000000001,21506.6,5504.8,36299.301400909935,0.32912507016829384,0.10682641189613994,1508.0,0.256727901114988,0.5917966385259705,0.15147546035904155,10.500707362868917,10.499553774913755,7700,49
Production,41620,P3,36462.4,9586.2,20641.4,6234.8,42328.36049947043,0.3194578524726842,0.1141011014085743,1552.0,0.26290644609241304,0.5661009697661152,0.17099258414147175,10.504036871628507,10.653212601356206,7700,49
Production,41660,P1,2651.4,644.8,1661.6000000000001,345.0,27412.05884717421,0.23715772799275853,0.03085162555630987,146.0,0.2431922757788338,0.626687787583918,0.13011993663724825,7.882843081364749,10.218738299470308,7700,48
Production,41660,P2,2085.6000000000004,466.6,1117.0,501.99999999999994,39717.009110292696,0.1974491752972765,0.10116992711929419,97.0,0.22372458764863826,0.5355772919064057,0.2406981204449558,7.6428118626192925,10.589534815985923,7700,48
Production,41660,P3,2658.2,652.2,1584.0,422.0,45844.4440944882,0.1346023625009405,0.08201038296591678,115.0,0.24535399894665566,0.5958919569633587,0.15875404408998572,7.885404480987233,10.733009294649511,7700,48
Production,41700,P1,43123.799999999996,9591.2,27437.800000000003,6094.8,33112.66352089554,0.28002634276200156,0.05646997713559566,1864.0,0.22241082650415783,0.6362565451096611,0.14133262838618119,10.671830327859551,10.407671071911523,7700,48
Production,41700,P2,44033.2,9762.8,26834.199999999997,7436.200000000001,36773.01268063347,0.2409409263919043,0.07917662127667306,1841.0,0.22171452449515366,0.609408355513567,0.16887711999127933,10.692699173828638,10.512519504053845,7700,48
Production,41700,P3,43033.600000000006,10930.0,24208.6,7895.0,39973.566873730095,0.24751357079119568,0.07687481409875074,1615.0,0.2539875817965496,0.5625511228435454,0.1834612953599048,10.669736484894132,10.595973686496158,7700,48
Production,41740,P1,56054.8,10728.2,35646.0,9680.599999999999,38481.15284675976,0.5305486773657206,0.1095392366041802,2473.0,0.19138771345183642,0.635913427574445,0.17269885897371853,10.934085062656969,10.557923863965991,7700,6
Production,41740,P2,62363.6,15722.800000000001,34935.0,11705.8,40351.27288209158,0.4731317627590453,0.10991347516820708,2468.0,0.2521150158105049,0.5601825423804911,0.18770244180900397,11.040737050819102,10.605378219225104,7700,6
Production,41740,P3,59943.399999999994,13825.0,34113.2,12005.2,46533.23734346662,0.42882118798733476,0.12725671216514248,2396.0,0.23063423162516644,0.5690901750651448,0.20027559330968883,11.001156062652,10.747922117820687,7700,6
Production,41860,P1,67342.4,12095.6,41231.600000000006,14015.199999999999,42841.28663655173,0.5714052365226069,0.1673834018389603,3020.0,0.1796134381905011,0.6122680510347123,0.20811851077478677,11.117545332115615,10.665257557643642,7700,6
Production,41860,P2,70606.6,11970.0,42888.4,15748.2,49564.903757831875,0.5526877090810207,0.1931462497840145,3091.0,0.16953089371248578,0.6074276342438242,0.22304147204368996,11.164878903531202,10.811038276728643,7700,6
Production,41860,P3,61234.00000000001,10765.2,36413.4,14055.399999999998,56937.1664485255,0.5486265800045725,0.22959466962798442,2673.0,0.17580429173335074,0.5946598295064833,0.22953587876016585,11.022457869792117,10.94970359578143,7700,6
Production,41940,P1,41300.4,5988.400000000001,28083.2,7228.8,42069.4143755455,0.7108163601321053,0.14554822713581467,2040.0,0.14499617437119253,0.6799740438349265,0.17502978179388093,10.628627464132247,10.647076256248685,7700,6
Production,41940,P2,39795.600000000006,6031.0,23355.2,10409.4,46990.0488030888,0.7097769602669641,0.17746182995104984,1928.0,0.15154941752354528,0.5868789514418679,0.2615716310345867,10.591511632397303,10.75769113068089,7700,6
Production,41940,P3,35180.4,6545.0,18387.0,10248.4,52171.22345662469,0.7077634137190026,0.16093620311309706,1786.0,0.18604109106206865,0.5226489749974418,0.2913099339404896,10.468244388323557,10.862286347085618,7700,6
Production,42020,P1,4826.799999999999,1362.6,2589.0,875.1999999999998,40827.641537995754,0.3035137150907434,0.12542471202452973,213.0,0.2822988315239911,0.5363802104914229,0.18132095798458606,8.481939001199446,10.617114619676768,7700,6
Production,42020,P2,5051.200000000001,1440.1999999999998,2953.0,658.0,51539.1021951821,0.16970224897054165,0.1424611973392461,194.0,0.2851203674374405,0.5846135571745327,0.1302660753880266,8.527381117803728,10.85009606448114,7700,6
Production,42020,P3,4552.2,1169.8000000000002,2576.0,806.4000000000001,49376.47113855366,0.15878036993102235,0.19836562541188876,194.0,0.256974649619964,0.56588023373314,0.17714511664689603,8.423365911572084,10.807229296970768,7700,6
Production,42100,P1,5238.0,1548.0,3013.6000000000004,676.4000000000001,37794.790693864175,0.4080565101183658,0.09614356624665904,206.0,0.29553264604810997,0.5753340969835816,0.12913325696830852,8.563695025067657,10.539926559779051,7700,6
Production,42100,P2,4870.2,1400.0,2712.0,758.2,43751.990916955016,0.34659767566013716,0.15313539485031416,184.0,0.2874625272062749,0.5568559812738697,0.15568149151985547,8.490890282995185,10.686292397423621,7700,6
Production,42100,P3,4148.6,1213.4,2247.6000000000004,687.6,48732.00222132472,0.36436388179144774,0.1183531793858169,166.0,0.2924842115412428,0.5417731282842405,0.1657426601745167,8.330526206912046,10.794091223056762,7700,6
Production,42140,P1,1675.0000000000002,370.4,1120.0,184.6,32050.73339085418,0.23104477611940297,0.14567164179104475,92.0,0.2211343283582089,0.6686567164179104,0.11020895522388058,7.423568444259167,10.37507534479697,7700,35
Production,42140,P2,1667.8000000000002,339.2,807.4000000000001,521.1999999999999,43785.963200446065,0.14486149418395491,0.12603429667825877,101.0,0.20338170044369824,0.48411080465283607,0.3125074949034656,7.419260671652885,10.68706857012583,7700,35
Production,42140,P3,1317.8,616.8,461.40000000000003,239.60000000000002,44767.91851195748,0.1329488541508575,0.16436485050842312,74.0,0.4680528152982243,0.3501290028835939,0.18181818181818185,7.183718958479719,10.709247057233867,7700,35
