state_abbr,soc_code,soc_title,occ_group,occ_group_code,supply_detailed,demand_detailed,current_wage_oes,pct_change_group,bls_growth_10yr
KY,41-9011,Demonstrators and Product Promoters,Sales and Related,4700,353.47,353.46,30490.00,-3.47,-0.00
KY,41-9021,Real Estate Brokers,Sales and Related,4700,70.78,70.78,62940.00,-3.47,0.03
KY,41-9022,Real Estate Sales Agents,Sales and Related,4700,682.30,682.29,38770.00,-3.47,0.03
KY,41-9031,Sales Engineers,Sales and Related,4700,216.71,216.71,84750.00,-3.47,0.05
KY,41-9099,"Sales and Related Workers, All Other",Sales and Related,4700,177.53,177.53,44690.00,-3.47,0.04
KY,43-1011,First-Line Supervisors of Office and Administrative Support Workers,Office and Administrative Support,5000,6812.30,6811.23,61970.00,-2.50,-0.00
KY,43-2011,"Switchboard Operators, Including Answering Service",Office and Administrative Support,5000,61.63,61.63,37970.00,-1.40,-0.26
KY,43-2021,Telephone Operators,Office and Administrative Support,5000,20.19,20.19,38110.00,-1.40,-0.28
KY,43-3011,Bill and Account Collectors,Office and Administrative Support,5000,991.12,990.90,46270.00,-3.01,-0.10
KY,43-3021,Billing and Posting Clerks,Office and Administrative Support,5000,2266.75,2266.48,43595.00,-2.18,-0.00
KY,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",Office and Administrative Support,5000,7221.18,7219.96,45590.00,-2.58,-0.06
KY,43-3041,Gambling Cage Workers,Office and Administrative Support,5000,61.75,61.75,35150.00,-1.40,-0.05
KY,43-3051,Payroll and Timekeeping Clerks,Office and Administrative Support,5000,521.82,521.76,51595.00,-2.25,-0.17
KY,43-3061,Procurement Clerks,Office and Administrative Support,5000,254.63,254.63,47050.00,-1.40,-0.09
KY,43-3071,Tellers,Office and Administrative Support,5000,1342.35,1341.98,37095.00,-3.36,-0.13
KY,43-4011,Brokerage Clerks,Office and Administrative Support,5000,92.35,92.35,50560.00,-1.40,-0.10
KY,43-4031,"Court, Municipal, and License Clerks",Office and Administrative Support,5000,798.25,798.03,43215.00,-3.47,0.03
KY,43-4041,"Credit Authorizers, Checkers, and Clerks",Office and Administrative Support,5000,61.19,61.19,47370.00,-1.40,-0.06
KY,43-4051,Customer Service Representatives,Office and Administrative Support,5000,15359.21,15357.24,40445.00,-2.28,-0.05
KY,43-4061,"Eligibility Interviewers, Government Programs",Office and Administrative Support,5000,187.54,187.54,46790.00,-1.40,0.01
KY,43-4071,File Clerks,Office and Administrative Support,5000,117.11,117.10,40460.00,-1.40,-0.16
KY,43-4081,"Hotel, Motel, and Resort Desk Clerks",Office and Administrative Support,5000,1342.48,1342.24,28070.00,-2.64,0.04
KY,43-4111,"Interviewers, Except Eligibility and Loan",Office and Administrative Support,5000,524.66,524.65,42290.00,-1.40,-0.12
KY,43-4121,"Library Assistants, Clerical",Office and Administrative Support,5000,225.35,225.35,30360.00,-1.40,-0.07
KY,43-4131,Loan Interviewers and Clerks,Office and Administrative Support,5000,1742.45,1741.65,47240.00,-4.79,-0.02
KY,43-4141,New Accounts Clerks,Office and Administrative Support,5000,145.18,145.18,47480.00,-1.40,-0.13
KY,43-4151,Order Clerks,Office and Administrative Support,5000,384.27,384.26,43490.00,-1.40,-0.17
KY,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",Office and Administrative Support,5000,327.54,327.54,48560.00,-1.40,-0.07
KY,43-4171,Receptionists and Information Clerks,Office and Administrative Support,5000,4611.84,4610.91,32390.00,-2.83,0.00
KY,43-4199,"Information and Record Clerks, All Other",Office and Administrative Support,5000,296.46,296.46,45900.00,-1.40,-0.00
KY,43-5011,Cargo and Freight Agents,Office and Administrative Support,5000,1118.45,1118.43,48190.00,-1.40,0.09
KY,43-5021,Couriers and Messengers,Office and Administrative Support,5000,231.12,231.11,36510.00,-1.40,0.08
KY,43-5031,Public Safety Telecommunicators,Office and Administrative Support,5000,230.62,230.61,51540.00,-1.40,0.04
KY,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",Office and Administrative Support,5000,1101.84,1101.66,48085.00,-2.52,-0.01
KY,43-5051,Postal Service Clerks,Office and Administrative Support,5000,223.93,223.93,64730.00,-1.40,-0.04
KY,43-5052,Postal Service Mail Carriers,Office and Administrative Support,5000,1536.44,1536.11,56230.00,-2.96,-0.04
KY,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Office and Administrative Support,5000,561.40,561.39,56160.00,-1.40,-0.08
KY,43-5061,"Production, Planning, and Expediting Clerks",Office and Administrative Support,5000,1961.55,1961.15,54620.00,-2.83,-0.02
KY,43-5071,"Shipping, Receiving, and Inventory Clerks",Office and Administrative Support,5000,6380.68,6379.56,40970.00,-2.64,-0.08
KY,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Office and Administrative Support,5000,220.88,220.88,50100.00,-1.40,-0.05
KY,43-6011,Executive Secretaries and Executive Administrative Assistants,Office and Administrative Support,5000,1342.80,1342.64,56350.00,-2.18,-0.02
KY,43-6012,Legal Secretaries and Administrative Assistants,Office and Administrative Support,5000,479.35,479.19,41540.00,-3.85,-0.06
KY,43-6013,Medical Secretaries and Administrative Assistants,Office and Administrative Support,5000,6959.09,6958.13,38565.00,-2.36,0.04
KY,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Office and Administrative Support,5000,5567.11,5565.89,42065.00,-2.97,-0.02
KY,43-9021,Data Entry Keyers,Office and Administrative Support,5000,350.71,350.71,38890.00,-1.40,-0.26
KY,43-9041,Insurance Claims and Policy Processing Clerks,Office and Administrative Support,5000,1486.66,1486.55,49300.00,-1.86,-0.04
KY,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",Office and Administrative Support,5000,190.58,190.58,36960.00,-1.40,-0.07
KY,43-9061,"Office Clerks, General",Office and Administrative Support,5000,10293.69,10292.13,37270.00,-2.45,-0.07
KY,43-9071,"Office Machine Operators, Except Computer",Office and Administrative Support,5000,70.77,70.76,44480.00,-1.40,-0.15
KY,43-9081,Proofreaders and Copy Markers,Office and Administrative Support,5000,36.82,36.82,40670.00,-1.40,-0.01
KY,43-9111,Statistical Assistants,Office and Administrative Support,5000,404.86,404.86,43620.00,-1.40,-0.03
KY,43-9199,"Office and Administrative Support Workers, All Other",Office and Administrative Support,5000,222.59,222.59,52940.00,-1.40,-0.08
KY,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers","Farming, Fishing, and Forestry",6000,318.77,318.75,46640.00,-13.32,0.02
KY,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","Farming, Fishing, and Forestry",6000,902.59,902.54,35060.00,-13.32,-0.03
KY,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals","Farming, Fishing, and Forestry",6000,650.41,650.37,38790.00,-13.32,-0.05
KY,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,Construction and Extraction,6200,3701.63,3687.67,73805.00,-14.25,0.05
KY,47-2021,Brickmasons and Blockmasons,Construction and Extraction,6200,361.54,361.50,64780.00,-11.63,0.03
KY,47-2031,Carpenters,Construction and Extraction,6200,3805.11,3789.83,51950.00,-14.42,0.04
KY,47-2044,Tile and Stone Setters,Construction and Extraction,6200,105.45,105.44,46260.00,-11.63,0.10
KY,47-2051,Cement Masons and Concrete Finishers,Construction and Extraction,6200,800.40,800.31,50360.00,-11.63,0.02
KY,47-2061,Construction Laborers,Construction and Extraction,6200,6319.33,6294.66,44760.00,-14.34,0.07
KY,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Construction and Extraction,6200,65.93,65.92,59310.00,-11.63,0.03
KY,47-2073,Operating Engineers and Other Construction Equipment Operators,Construction and Extraction,6200,2266.89,2254.72,55420.00,-15.39,0.04
KY,47-2081,Drywall and Ceiling Tile Installers,Construction and Extraction,6200,166.04,166.02,47890.00,-11.63,0.04
KY,47-2111,Electricians,Construction and Extraction,6200,4909.00,4890.67,59100.00,-14.22,0.09
KY,47-2121,Glaziers,Construction and Extraction,6200,208.57,208.54,51700.00,-11.63,0.03
KY,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",Construction and Extraction,6200,209.43,209.40,46130.00,-11.63,0.04
KY,47-2132,"Insulation Workers, Mechanical",Construction and Extraction,6200,77.94,77.93,62980.00,-11.63,0.05
KY,47-2141,"Painters, Construction and Maintenance",Construction and Extraction,6200,714.38,710.09,44600.00,-15.85,0.04
KY,47-2151,Pipelayers,Construction and Extraction,6200,60.98,60.97,50740.00,-11.63,-0.04
KY,47-2152,"Plumbers, Pipefitters, and Steamfitters",Construction and Extraction,6200,3040.82,3028.46,70350.00,-14.46,0.04
KY,47-2181,Roofers,Construction and Extraction,6200,607.54,607.47,47790.00,-11.63,0.06
KY,47-2211,Sheet Metal Workers,Construction and Extraction,6200,555.16,555.09,49990.00,-11.63,0.02
KY,47-2221,Structural Iron and Steel Workers,Construction and Extraction,6200,288.47,288.44,75080.00,-11.63,0.04
KY,47-3013,Helpers--Electricians,Construction and Extraction,6200,244.77,244.74,40220.00,-11.63,0.00
KY,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",Construction and Extraction,6200,356.55,356.50,37900.00,-11.63,0.05
KY,47-4011,Construction and Building Inspectors,Construction and Extraction,6200,467.30,463.90,68840.00,-16.77,-0.01
KY,47-4021,Elevator and Escalator Installers and Repairers,Construction and Extraction,6200,89.22,89.21,53130.00,-11.63,0.05
KY,47-4031,Fence Erectors,Construction and Extraction,6200,155.53,155.51,47310.00,-11.63,0.05
KY,47-4041,Hazardous Materials Removal Workers,Construction and Extraction,6200,107.30,107.28,47430.00,-11.63,0.01
KY,47-4051,Highway Maintenance Workers,Construction and Extraction,6200,501.86,499.02,40560.00,-15.60,0.03
KY,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,Construction and Extraction,6200,114.30,114.29,47870.00,-11.63,0.08
KY,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",Construction and Extraction,6200,137.37,137.35,50310.00,-11.63,-0.01
KY,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair",7000,2269.88,2266.49,73840.00,-5.85,0.03
KY,49-2011,"Computer, Automated Teller, and Office Machine Repairers","Installation, Maintenance, and Repair",7000,486.68,486.64,48620.00,-3.40,-0.01
KY,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers","Installation, Maintenance, and Repair",7000,61.50,61.49,62310.00,-3.40,0.09
KY,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers","Installation, Maintenance, and Repair",7000,386.20,386.17,55780.00,-3.40,-0.04
KY,49-2091,Avionics Technicians,"Installation, Maintenance, and Repair",7000,27.18,27.18,46490.00,-3.40,0.08
KY,49-2092,"Electric Motor, Power Tool, and Related Repairers","Installation, Maintenance, and Repair",7000,65.16,65.16,47650.00,-3.40,0.04
KY,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Installation, Maintenance, and Repair",7000,237.65,237.63,61410.00,-3.40,-0.01
KY,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles","Installation, Maintenance, and Repair",7000,21.76,21.76,59250.00,-3.40,-0.14
KY,49-2098,Security and Fire Alarm Systems Installers,"Installation, Maintenance, and Repair",7000,229.51,229.49,56220.00,-3.40,0.10
KY,49-3011,Aircraft Mechanics and Service Technicians,"Installation, Maintenance, and Repair",7000,733.39,733.33,75820.00,-3.40,0.04
KY,49-3021,Automotive Body and Related Repairers,"Installation, Maintenance, and Repair",7000,569.06,568.22,46085.00,-5.81,0.02
KY,49-3022,Automotive Glass Installers and Repairers,"Installation, Maintenance, and Repair",7000,39.07,39.06,47630.00,-3.40,0.03
KY,49-3023,Automotive Service Technicians and Mechanics,"Installation, Maintenance, and Repair",7000,2609.55,2604.80,44425.00,-6.42,0.04
KY,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,"Installation, Maintenance, and Repair",7000,1010.72,1009.53,54045.00,-5.31,0.02
KY,49-3041,Farm Equipment Mechanics and Service Technicians,"Installation, Maintenance, and Repair",7000,186.85,185.62,57795.00,-14.63,0.11
KY,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines","Installation, Maintenance, and Repair",7000,561.62,560.59,60185.00,-6.45,0.06
KY,49-3043,Rail Car Repairers,"Installation, Maintenance, and Repair",7000,84.12,84.12,60740.00,-3.40,0.03
KY,49-3051,Motorboat Mechanics and Service Technicians,"Installation, Maintenance, and Repair",7000,40.08,40.07,52280.00,-3.40,0.06
KY,49-3052,Motorcycle Mechanics,"Installation, Maintenance, and Repair",7000,53.07,53.06,47180.00,-3.40,0.05
KY,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,"Installation, Maintenance, and Repair",7000,90.28,90.28,45460.00,-3.40,0.02
KY,49-3092,Recreational Vehicle Service Technicians,"Installation, Maintenance, and Repair",7000,28.02,28.02,47850.00,-3.40,0.11
KY,49-3093,Tire Repairers and Changers,"Installation, Maintenance, and Repair",7000,232.96,232.94,36600.00,-3.40,0.06
KY,49-9011,Mechanical Door Repairers,"Installation, Maintenance, and Repair",7000,35.13,35.13,47180.00,-3.40,0.12
KY,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door","Installation, Maintenance, and Repair",7000,159.06,158.25,71005.00,-12.00,0.01
KY,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Installation, Maintenance, and Repair",7000,1787.19,1783.33,59295.00,-6.99,0.08
KY,49-9031,Home Appliance Repairers,"Installation, Maintenance, and Repair",7000,71.10,71.10,47080.00,-3.40,0.03
KY,49-9041,Industrial Machinery Mechanics,"Installation, Maintenance, and Repair",7000,2636.18,2627.27,66800.00,-9.11,0.16
KY,49-9043,"Maintenance Workers, Machinery","Installation, Maintenance, and Repair",7000,260.48,259.85,57470.00,-7.43,-0.03
KY,49-9044,Millwrights,"Installation, Maintenance, and Repair",7000,327.35,327.33,71510.00,-3.40,0.00
KY,49-9051,Electrical Power-Line Installers and Repairers,"Installation, Maintenance, and Repair",7000,419.81,419.11,79485.00,-6.14,0.07
KY,49-9052,Telecommunications Line Installers and Repairers,"Installation, Maintenance, and Repair",7000,365.99,365.96,62520.00,-3.40,-0.03
KY,49-9062,Medical Equipment Repairers,"Installation, Maintenance, and Repair",7000,355.49,355.47,62750.00,-3.40,0.13
KY,49-9069,"Precision Instrument and Equipment Repairers, All Other","Installation, Maintenance, and Repair",7000,19.24,19.23,47650.00,-3.40,0.02
KY,49-9071,"Maintenance and Repair Workers, General","Installation, Maintenance, and Repair",7000,4939.71,4931.56,46180.00,-6.12,0.04
KY,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers","Installation, Maintenance, and Repair",7000,67.33,67.32,45170.00,-3.40,-0.03
KY,49-9094,Locksmiths and Safe Repairers,"Installation, Maintenance, and Repair",7000,17.28,17.28,49060.00,-3.40,-0.09
KY,49-9098,"Helpers--Installation, Maintenance, and Repair Workers","Installation, Maintenance, and Repair",7000,263.81,262.99,37155.00,-8.64,0.02
KY,49-9099,"Installation, Maintenance, and Repair Workers, All Other","Installation, Maintenance, and Repair",7000,219.16,219.15,61630.00,-3.40,0.02
KY,51-1011,First-Line Supervisors of Production and Operating Workers,Production,7700,3032.53,3025.18,70460.00,26.91,0.01
KY,51-2021,"Coil Winders, Tapers, and Finishers",Production,7700,28.25,28.25,52230.00,31.66,-0.06
KY,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",Production,7700,457.40,457.41,42390.00,31.66,0.05
KY,51-2031,Engine and Other Machine Assemblers,Production,7700,70.93,70.93,43270.00,31.66,-0.21
KY,51-2041,Structural Metal Fabricators and Fitters,Production,7700,255.64,255.65,52710.00,31.66,-0.16
KY,51-2090,Miscellaneous Assemblers and Fabricators,Production,7700,14066.26,14059.38,41085.00,30.65,-0.00
KY,51-3011,Bakers,Production,7700,449.58,449.60,35790.00,31.66,0.06
KY,51-3021,Butchers and Meat Cutters,Production,7700,356.93,356.18,34745.00,27.53,0.01
KY,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",Production,7700,170.74,170.74,50710.00,31.66,0.06
KY,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Production,7700,36.13,36.13,34640.00,31.66,0.00
KY,51-3092,Food Batchmakers,Production,7700,920.09,916.69,45235.00,24.46,0.07
KY,51-3093,Food Cooking Machine Operators and Tenders,Production,7700,78.43,78.43,39510.00,31.66,0.01
KY,51-3099,"Food Processing Workers, All Other",Production,7700,69.40,69.41,43860.00,31.66,0.05
KY,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",Production,7700,52.94,51.99,47030.00,-3.17,0.01
KY,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",Production,7700,24.52,24.52,52370.00,31.66,-0.18
KY,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",Production,7700,323.72,323.73,53670.00,31.66,-0.08
KY,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",Production,7700,1729.14,1726.04,50320.00,28.14,-0.12
KY,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,7700,121.32,121.32,38990.00,31.66,-0.12
KY,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,7700,20.80,20.80,40700.00,31.66,-0.13
KY,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",Production,7700,61.49,61.49,63190.00,31.66,-0.14
KY,51-4041,Machinists,Production,7700,798.53,796.48,51485.00,26.63,0.00
KY,51-4051,Metal-Refining Furnace Operators and Tenders,Production,7700,64.34,64.34,51400.00,31.66,-0.02
KY,51-4052,"Pourers and Casters, Metal",Production,7700,28.95,28.95,37540.00,31.66,-0.03
KY,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Production,7700,651.79,651.81,42920.00,31.66,-0.04
KY,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Production,7700,685.50,685.52,46680.00,31.66,-0.01
KY,51-4111,Tool and Die Makers,Production,7700,415.93,414.43,67685.00,24.61,-0.11
KY,51-4121,"Welders, Cutters, Solderers, and Brazers",Production,7700,1938.14,1929.52,49985.00,23.01,0.02
KY,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",Production,7700,250.87,250.88,49120.00,31.66,-0.09
KY,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",Production,7700,36.56,36.57,54410.00,31.66,-0.13
KY,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",Production,7700,72.52,72.52,34700.00,31.66,-0.14
KY,51-4199,"Metal Workers and Plastic Workers, All Other",Production,7700,38.04,38.04,52200.00,31.66,-0.09
KY,51-5111,Prepress Technicians and Workers,Production,7700,153.02,153.03,44030.00,31.66,-0.15
KY,51-5112,Printing Press Operators,Production,7700,728.11,727.62,40615.00,30.28,-0.08
KY,51-5113,Print Binding and Finishing Workers,Production,7700,130.57,130.58,37790.00,31.66,-0.16
KY,51-6011,Laundry and Dry-Cleaning Workers,Production,7700,666.10,664.93,28465.00,28.20,0.05
KY,51-6021,"Pressers, Textile, Garment, and Related Materials",Production,7700,129.78,129.78,30580.00,31.66,-0.13
KY,51-6031,Sewing Machine Operators,Production,7700,478.41,475.39,27610.00,19.42,-0.11
KY,51-6052,"Tailors, Dressmakers, and Custom Sewers",Production,7700,45.84,45.84,40390.00,31.66,-0.04
KY,51-7011,Cabinetmakers and Bench Carpenters,Production,7700,182.97,182.98,43860.00,31.66,-0.02
KY,51-7021,Furniture Finishers,Production,7700,40.52,40.52,45520.00,31.66,-0.03
KY,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",Production,7700,214.31,214.31,38750.00,31.66,-0.01
KY,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",Production,7700,299.82,299.84,39080.00,31.66,-0.02
KY,51-8012,Power Distributors and Dispatchers,Production,7700,29.00,29.00,105320.00,31.66,-0.03
KY,51-8013,Power Plant Operators,Production,7700,53.10,53.10,,31.66,-0.11
KY,51-8021,Stationary Engineers and Boiler Operators,Production,7700,30.59,30.60,77310.00,31.66,0.02
KY,51-8031,Water and Wastewater Treatment Plant and System Operators,Production,7700,308.20,308.21,55660.00,31.66,-0.06
KY,51-8092,Gas Plant Operators,Production,7700,21.90,21.90,61660.00,31.66,-0.09
KY,51-8099,"Plant and System Operators, All Other",Production,7700,30.52,30.52,68580.00,31.66,0.02
KY,51-9011,Chemical Equipment Operators and Tenders,Production,7700,606.44,606.46,68360.00,31.66,0.03
KY,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Production,7700,362.15,360.90,58550.00,24.92,-0.04
KY,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Production,7700,64.08,64.09,49300.00,31.66,-0.03
KY,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",Production,7700,326.86,325.81,48965.00,25.42,-0.07
KY,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",Production,7700,181.61,181.62,45220.00,31.66,-0.02
KY,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Production,7700,244.32,244.33,40000.00,31.66,0.02
KY,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Production,7700,55.57,55.57,79270.00,31.66,0.03
KY,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",Production,7700,2603.56,2597.98,46905.00,27.46,0.00
KY,51-9071,Jewelers and Precious Stone and Metal Workers,Production,7700,39.68,39.68,48190.00,31.66,-0.05
KY,51-9081,Dental Laboratory Technicians,Production,7700,108.69,108.69,38150.00,31.66,-0.05
KY,51-9083,Ophthalmic Laboratory Technicians,Production,7700,48.92,48.92,36700.00,31.66,0.02
KY,51-9111,Packaging and Filling Machine Operators and Tenders,Production,7700,2781.44,2761.60,52635.00,17.84,0.04
KY,51-9123,"Painting, Coating, and Decorating Workers",Production,7700,30.30,30.31,50400.00,31.66,0.01
KY,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Production,7700,574.88,574.33,45920.00,29.74,0.01
KY,51-9161,Computer Numerically Controlled Tool Operators,Production,7700,310.30,310.31,49780.00,31.66,-0.11
KY,51-9162,Computer Numerically Controlled Tool Programmers,Production,7700,67.55,67.55,59760.00,31.66,0.13
KY,51-9191,Adhesive Bonding Machine Operators and Tenders,Production,7700,66.46,66.46,38210.00,31.66,0.01
KY,51-9194,Etchers and Engravers,Production,7700,17.98,17.98,39630.00,31.66,0.00
KY,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",Production,7700,114.60,114.60,38410.00,31.66,0.06
KY,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",Production,7700,320.22,320.23,51020.00,31.66,-0.06
KY,51-9198,Helpers--Production Workers,Production,7700,242.80,241.78,38215.00,23.45,-0.09
KY,51-9199,"Production Workers, All Other",Production,7700,953.05,951.75,36800.00,28.97,0.01
KY,53-1041,Aircraft Cargo Handling Supervisors,Transportation and Material Moving,9000,406.85,406.82,,9.84,0.05
KY,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",Transportation and Material Moving,9000,2153.22,2145.69,60310.00,6.12,0.04
KY,53-2012,Commercial Pilots,Transportation and Material Moving,9000,108.89,108.88,109770.00,9.84,0.05
KY,53-3031,Driver/Sales Workers,Transportation and Material Moving,9000,1668.35,1661.97,31815.00,5.76,0.09
KY,53-3032,Heavy and Tractor-Trailer Truck Drivers,Transportation and Material Moving,9000,7063.11,7033.39,54675.00,5.35,0.04
KY,53-3033,Light Truck Drivers,Transportation and Material Moving,9000,4191.89,4176.70,41240.00,5.98,0.07
KY,53-3051,"Bus Drivers, School",Transportation and Material Moving,9000,1132.29,1126.44,45605.00,4.31,0.00
KY,53-3052,"Bus Drivers, Transit and Intercity",Transportation and Material Moving,9000,561.09,561.04,54430.00,9.84,0.04
KY,53-3053,Shuttle Drivers and Chauffeurs,Transportation and Material Moving,9000,485.60,483.40,32160.00,4.99,0.07
KY,53-3099,"Motor Vehicle Operators, All Other",Transportation and Material Moving,9000,87.68,87.68,44580.00,9.84,0.06
KY,53-5011,Sailors and Marine Oilers,Transportation and Material Moving,9000,227.31,227.30,47900.00,9.84,0.02
KY,53-5021,"Captains, Mates, and Pilots of Water Vessels",Transportation and Material Moving,9000,327.53,327.51,81510.00,9.84,0.00
KY,53-6021,Parking Attendants,Transportation and Material Moving,9000,239.84,239.82,30860.00,9.84,0.03
KY,53-6031,Automotive and Watercraft Service Attendants,Transportation and Material Moving,9000,199.75,199.73,30680.00,9.84,-0.01
KY,53-6032,Aircraft Service Attendants,Transportation and Material Moving,9000,158.07,158.06,38130.00,9.84,0.05
KY,53-6051,Transportation Inspectors,Transportation and Material Moving,9000,52.54,52.54,106850.00,9.84,0.02
KY,53-7011,Conveyor Operators and Tenders,Transportation and Material Moving,9000,134.89,134.87,45470.00,9.84,-0.03
KY,53-7021,Crane and Tower Operators,Transportation and Material Moving,9000,90.45,90.44,66560.00,9.84,0.03
KY,53-7051,Industrial Truck and Tractor Operators,Transportation and Material Moving,9000,2659.74,2650.30,44925.00,6.06,0.01
KY,53-7061,Cleaners of Vehicles and Equipment,Transportation and Material Moving,9000,961.77,956.78,34440.00,4.28,0.04
KY,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",Transportation and Material Moving,9000,16081.81,16047.61,42830.00,7.61,0.01
KY,53-7063,Machine Feeders and Offbearers,Transportation and Material Moving,9000,204.40,203.50,40910.00,5.15,-0.13
KY,53-7064,"Packers and Packagers, Hand",Transportation and Material Moving,9000,1210.62,1207.65,38580.00,7.25,-0.05
KY,53-7065,Stockers and Order Fillers,Transportation and Material Moving,9000,9949.70,9907.49,34590.00,5.31,0.08
KY,53-7081,Refuse and Recyclable Material Collectors,Transportation and Material Moving,9000,255.73,255.71,50740.00,9.84,0.01
KY,53-7121,"Tank Car, Truck, and Ship Loaders",Transportation and Material Moving,9000,80.84,80.83,75470.00,9.84,0.04
LA,11-1011,Chief Executives,Management,10,638.23,638.22,148210.00,-1.79,0.04
LA,11-1021,General and Operations Managers,Management,10,67027.63,67021.74,102905.00,-2.91,0.04
LA,11-1031,Legislators,Management,10,191.94,191.93,16430.00,-2.39,0.03
LA,11-2011,Advertising and Promotions Managers,Management,10,66.08,66.08,101170.00,-1.84,-0.02
LA,11-2021,Marketing Managers,Management,10,1417.93,1417.92,101750.00,-1.90,0.07
LA,11-2022,Sales Managers,Management,10,7083.83,7083.26,103235.00,-2.83,0.05
LA,11-2032,Public Relations Managers,Management,10,376.41,376.41,93985.00,-1.64,0.05
LA,11-3012,Administrative Services Managers,Management,10,2671.96,2671.66,88610.00,-3.22,0.05
LA,11-3013,Facilities Managers,Management,10,858.15,858.12,99460.00,-2.28,0.04
LA,11-3021,Computer and Information Systems Managers,Management,10,4578.89,4578.62,130930.00,-2.44,0.15
LA,11-3031,Financial Managers,Management,10,13110.44,13109.50,117235.00,-2.66,0.15
LA,11-3051,Industrial Production Managers,Management,10,3527.61,3527.25,125670.00,-3.06,0.02
LA,11-3061,Purchasing Managers,Management,10,498.90,498.89,111255.00,-1.67,0.03
LA,11-3071,"Transportation, Storage, and Distribution Managers",Management,10,3063.18,3062.83,97180.00,-3.15,0.06
LA,11-3111,Compensation and Benefits Managers,Management,10,270.67,270.67,93060.00,-1.68,0.00
LA,11-3121,Human Resources Managers,Management,10,2430.37,2430.18,102820.00,-2.72,0.05
LA,11-3131,Training and Development Managers,Management,10,297.68,297.68,103735.00,-1.71,0.06
