met2013,occ_group,occ_group_code,demand_scenario,shortage_2pct,shortage_5pct,shortage_10pct,shortage_15pct,shortage_20pct
33660,"Installation, Maintenance, and Repair",7000,high,756.0289161788205,467.46055719970263,28.939741248456812,0.0,0.0
33660,"Installation, Maintenance, and Repair",7000,low,500.7700525504788,222.88654188676992,0.0,0.0,0.0
33660,"Installation, Maintenance, and Repair",7000,mid,635.4041714435016,351.88502831633105,0.0,0.0,0.0
33660,Production,7700,high,2099.4706107514594,1767.5667735075583,1251.9289657452773,778.1403846485355,341.19986114752464
33660,Production,7700,low,1868.0751894671648,1541.9342711626869,1035.2464772841013,569.6781110765296,140.3155203665774
33660,Production,7700,mid,1990.1227384441552,1660.9422175079308,1149.5338148474057,679.6297661370463,246.2702591600064
33660,Protective Service,3700,high,465.587373599511,371.58102111009794,225.4903888780468,91.20607996905984,0.0
33660,Protective Service,3700,low,426.1327748245103,333.1030155187859,188.52937516940165,55.63870268828805,0.0
33660,Protective Service,3700,mid,446.9427677346248,353.3979126514846,208.02414782223923,74.39841364784297,0.0
33660,Transportation and Material Moving,9000,high,917.7348238062968,552.803698173786,0.0,0.0,0.0
33660,Transportation and Material Moving,9000,low,481.89165738399424,128.14133803940967,0.0,0.0,0.0
33660,Transportation and Material Moving,9000,mid,711.773432507187,352.1258918802887,0.0,0.0,0.0
33700,Community and Social Service,2000,high,1256.3888864237183,1035.9742758037405,706.1784448397211,416.6160354515423,160.92488338861176
33700,Community and Social Service,2000,low,1010.699932549482,803.2804608600154,492.9183366882867,220.40730820035287,0.0
33700,Community and Social Service,2000,mid,1140.2864838504715,926.0128365412734,605.4005688344118,323.895934362411,75.31515428886223
33700,"Education, Training, and Library",2200,high,2991.619473263554,2543.1077615911163,1852.143838913129,1223.6678473848842,649.6593951253362
33700,"Education, Training, and Library",2200,low,2561.3431750282016,2126.2696664887226,1456.0000631923122,846.33772930122,289.50427693794336
33700,"Education, Training, and Library",2200,mid,2788.288752823357,2346.1273782149237,1664.942731983565,1045.3572942161609,479.4650340796561
33700,"Farming, Fishing, and Forestry",6000,high,5800.809274846868,5523.600830339699,5102.35919627379,4725.5206564709015,4386.764896905635
33700,"Farming, Fishing, and Forestry",6000,low,5838.597205777408,5559.830824102373,5136.222101192606,4757.266347315791,4416.607650246108
33700,"Farming, Fishing, and Forestry",6000,mid,5818.6662826615275,5540.721621709154,5118.361399698842,4740.522352397067,4400.867343546371
33700,Personal Care and Service,4300,high,387.5072941379585,0.0,0.0,0.0,0.0
33700,Personal Care and Service,4300,mid,192.16323363204177,0.0,0.0,0.0,0.0
33700,Production,7700,high,2236.603492736738,1802.742883353032,1128.8086406083055,509.6839094582665,0.0
33700,Production,7700,low,2231.265394689495,1797.5377310061267,1123.8099575656324,504.8748598698967,0.0
33700,Production,7700,mid,2234.0809291510177,1800.2831443875366,1126.446470466728,507.41135221668264,0.0
33700,Transportation and Material Moving,9000,high,7386.5433143617665,6676.068342371451,5573.519162875993,4561.812751259364,3629.986354691002
33700,Transportation and Material Moving,9000,low,6260.756386608409,5579.161540613899,4521.419500231725,3550.8170243856366,2656.8392880317806
33700,Transportation and Material Moving,9000,mid,6854.543136752545,6157.715713672576,5076.340528455057,4084.05813091364,3170.11744029904
33740,Building and Grounds Cleaning and Maintenance,4200,high,47.42123078067334,0.0,0.0,0.0,0.0
33740,Building and Grounds Cleaning and Maintenance,4200,low,25.072013615903415,0.0,0.0,0.0,0.0
33740,Building and Grounds Cleaning and Maintenance,4200,mid,36.85991832626951,0.0,0.0,0.0,0.0
33740,Community and Social Service,2000,high,497.1683800788014,413.7357772496132,288.9061583692426,179.31231107572876,82.5443267713049
33740,Community and Social Service,2000,low,431.24955395994334,351.30357228340654,231.6880548865795,126.66912638744112,33.93815909920454
33740,Community and Social Service,2000,mid,466.01787873747867,384.2329083569712,261.86725743264446,154.4353268847915,59.57506927062923
33740,"Education, Training, and Library",2200,high,421.8921375245027,298.2235591465742,107.6977125729736,0.0,0.0
33740,"Education, Training, and Library",2200,low,354.00871352858485,232.4602408705373,45.19927610113518,0.0,0.0
33740,"Education, Training, and Library",2200,mid,389.8132487647795,267.1465443576012,78.16354541963028,0.0,0.0
33740,Healthcare Practitioners and Technical,3000,high,1520.6710597452138,522.7381448556844,0.0,0.0,0.0
33740,Healthcare Practitioners and Technical,3000,low,1306.4079796877922,345.292208370307,0.0,0.0,0.0
33740,Healthcare Practitioners and Technical,3000,mid,1419.4192208442937,438.8845599551733,0.0,0.0,0.0
33740,Healthcare Support,3600,high,747.1155206126373,679.522525813868,575.0543110411779,479.6628650795965,392.2137383711008
33740,Healthcare Support,3600,low,617.9362867271307,554.074433862776,455.3701243149908,365.2387213022985,282.6089756908966
33740,Healthcare Support,3600,mid,686.070776108756,620.240964131584,518.4965317441554,425.5907637683947,340.4190765437072
33740,"Installation, Maintenance, and Repair",7000,high,40.42518580044134,0.0,0.0,0.0,0.0
33740,"Installation, Maintenance, and Repair",7000,mid,12.881800685448525,0.0,0.0,0.0,0.0
33740,Protective Service,3700,high,527.1439196410925,479.8910794915189,406.4640705893534,338.97805825159253,276.7240589826158
33740,Protective Service,3700,low,515.269971446115,468.3110391610421,395.3405722992534,328.2739779066999,266.40671651290586
33740,Protective Service,3700,mid,521.5327845382385,474.4188330471318,401.20756696501417,333.9197541407152,271.84851114045455
33740,Sales and Related,4700,low,35.01215742453951,0.0,0.0,0.0,0.0
33740,Sales and Related,4700,mid,12.887535314552224,0.0,0.0,0.0,0.0
33780,Architecture and Engineering,1300,high,598.967216929572,278.9107970349519,0.0,0.0,0.0
33780,Architecture and Engineering,1300,low,560.1433824703786,246.9092546107629,0.0,0.0,0.0
33780,Architecture and Engineering,1300,mid,580.6206841012158,263.7881962712238,0.0,0.0,0.0
33780,"Education, Training, and Library",2200,high,394.5911332810692,283.23783903610274,111.68385417503488,0.0,0.0
33780,"Education, Training, and Library",2200,low,365.1605420810997,254.7264113236188,84.58790311413168,0.0,0.0
33780,"Education, Training, and Library",2200,mid,380.6834573616357,269.7645216320684,98.87943228886344,0.0,0.0
33780,Healthcare Practitioners and Technical,3000,high,2051.5534486417187,1111.6348179588697,0.0,0.0,0.0
33780,Healthcare Practitioners and Technical,3000,low,1931.048917640022,1011.8367596625149,0.0,0.0,0.0
33780,Healthcare Practitioners and Technical,3000,mid,1994.6080086875097,1064.474397607691,0.0,0.0,0.0
33780,Healthcare Support,3600,high,723.3208887811786,655.1926842200048,549.899447256972,453.757014636908,365.62145381026016
33780,Healthcare Support,3600,low,621.2861491473584,556.1050598799036,455.3645559778083,363.37687096391346,279.0479923774933
33780,Healthcare Support,3600,mid,675.1035056607063,608.36798547083,505.2261811966273,411.0471098573828,324.7104290656489
33780,"Installation, Maintenance, and Repair",7000,high,573.6139359450058,436.40644232460954,227.9326975530912,41.455414421853675,0.0
33780,"Installation, Maintenance, and Repair",7000,low,542.5315571193591,406.625136841973,200.12652321514224,15.414048937138888,0.0
33780,"Installation, Maintenance, and Repair",7000,mid,558.9256937491577,422.33303339116674,214.79265362315985,29.149345909667773,0.0
33780,Production,7700,high,1987.941155773493,1828.6921726809376,1581.305114195342,1354.0155629880346,1144.4195473576629
33780,Production,7700,low,2156.846853360335,1993.391262210468,1739.471194860448,1506.181347180276,1291.0538650358485
33780,Production,7700,mid,2067.7589782230143,1906.522126752836,1656.047839422673,1425.9227971374569,1213.712840009478
33780,Transportation and Material Moving,9000,high,439.4644857012309,299.03880002930873,81.07527204530743,0.0,0.0
33780,Transportation and Material Moving,9000,low,387.0073100268173,247.9273229107348,32.051628698815875,0.0,0.0
33780,Transportation and Material Moving,9000,mid,414.6754016501663,274.88563726411667,57.90873286774513,0.0,0.0
33860,Community and Social Service,2000,high,182.0783069442923,29.57906246917537,0.0,0.0,0.0
33860,Community and Social Service,2000,low,91.25368840439025,0.0,0.0,0.0,0.0
33860,Community and Social Service,2000,mid,139.15836179006783,0.0,0.0,0.0,0.0
33860,"Education, Training, and Library",2200,high,1976.8823170158555,1614.3285772681447,1055.789297659976,547.7616182268812,83.76161296897226
33860,"Education, Training, and Library",2200,low,1664.8527990580917,1312.0442301761525,768.5121413604593,274.12782677832,0.0
33860,"Education, Training, and Library",2200,mid,1829.430117242915,1471.4815407846454,920.0340366894015,418.4536452332431,0.0
33860,Healthcare Practitioners and Technical,3000,high,544.9888797048698,0.0,0.0,0.0,0.0
33860,Healthcare Practitioners and Technical,3000,low,130.72595191398068,0.0,0.0,0.0,0.0
33860,Healthcare Practitioners and Technical,3000,mid,349.2254135208441,0.0,0.0,0.0,0.0
33860,"Installation, Maintenance, and Repair",7000,high,535.713382013555,262.7626052836622,0.0,0.0,0.0
33860,"Installation, Maintenance, and Repair",7000,low,294.60519038660914,31.74693079213648,0.0,0.0,0.0
33860,"Installation, Maintenance, and Repair",7000,mid,421.7756575592912,153.59418554968215,0.0,0.0,0.0
33860,Legal,2100,high,197.60538229199528,166.75798188919134,118.17706558044824,72.79865475088832,30.285681314914427
33860,Legal,2100,low,139.1336623040081,109.12762547770537,61.871722065897984,17.73094244716367,0.0
33860,Legal,2100,mid,169.97407422484343,139.52426732849926,91.56949712176448,46.77593943602983,4.810874001087996
33860,Production,7700,high,5886.982251643952,5527.229378793967,4968.373148695744,4454.925040635638,3981.453694072168
33860,Production,7700,low,5631.735946068146,5278.340000077198,4729.356298856108,4224.975697274112,3759.863372415066
33860,Production,7700,mid,5766.363441323055,5409.614588269966,4855.423705571511,4346.260524736891,3876.739304899682
33860,Protective Service,3700,high,1619.638066754127,1490.8910596007677,1290.8313550262778,1106.961339283508,937.34879259447
33860,Protective Service,3700,low,1565.0421792948882,1437.646547474331,1239.6860029641707,1057.744452341759,889.9101092597248
33860,Protective Service,3700,mid,1593.838316278242,1465.7299130199403,1266.6621843687112,1083.7034812031725,914.9312397365802
33860,Transportation and Material Moving,9000,high,1100.838061373932,736.7447611340849,171.59519853955862,0.0,0.0
33860,Transportation and Material Moving,9000,low,665.9127355548062,312.9766959819408,0.0,0.0,0.0
33860,Transportation and Material Moving,9000,mid,895.3104034500011,536.4895615325404,0.0,0.0,0.0
34580,Architecture and Engineering,1300,high,106.51532796746102,17.183302103481992,0.0,0.0,0.0
34580,Architecture and Engineering,1300,low,81.11727248061902,0.0,0.0,0.0,0.0
34580,Architecture and Engineering,1300,mid,94.51326106045484,7.290290280906675,0.0,0.0,0.0
34580,Building and Grounds Cleaning and Maintenance,4200,high,24.91864284858036,0.0,0.0,0.0,0.0
34580,Building and Grounds Cleaning and Maintenance,4200,mid,6.6844454469439825,0.0,0.0,0.0,0.0
34580,Construction and Extraction,6200,high,762.244724933807,706.4870909562419,620.305936512257,541.6074774923584,469.4572901994584
34580,Construction and Extraction,6200,low,661.9217372503035,609.0429492656594,527.3101808961239,452.6724757146344,384.2439307835318
34580,Construction and Extraction,6200,mid,714.8362447408263,660.4390338964376,576.3600020862659,499.58048679364265,429.18899321859
34580,"Education, Training, and Library",2200,high,340.6194205665363,289.60115998818924,211.0058706460186,139.52043239668978,74.23200190464377
34580,"Education, Training, and Library",2200,low,255.26965161451903,206.91699808269573,132.42664174538913,64.67308772732986,2.7914966984594685
34580,"Education, Training, and Library",2200,mid,300.28666210042684,250.52805677941797,173.87258840498544,104.15068375593955,40.47218419737192
34580,"Installation, Maintenance, and Repair",7000,high,160.99921526733294,122.51912158424692,64.05470468173985,11.7617226881099,0.0
34580,"Installation, Maintenance, and Repair",7000,low,121.8511477628507,85.00974805959765,29.03299684754961,0.0,0.0
34580,"Installation, Maintenance, and Repair",7000,mid,142.49946335867912,104.79374843841822,47.504899093617496,0.0,0.0
34580,Management,10,high,939.8129884332224,375.784276045616,0.0,0.0,0.0
34580,Management,10,low,741.513942952658,212.33119612657904,0.0,0.0,0.0
34580,Management,10,mid,846.1050897050559,298.5431344014869,0.0,0.0,0.0
34580,Office and Administrative Support,5000,high,132.2441642981189,0.0,0.0,0.0,0.0
34580,Office and Administrative Support,5000,low,32.9405918839675,0.0,0.0,0.0,0.0
34580,Office and Administrative Support,5000,mid,85.31741745181807,0.0,0.0,0.0,0.0
34580,Production,7700,high,380.5461289778475,341.9450157725448,281.9816878952929,226.89194543157575,176.0926683660996
34580,Production,7700,low,346.83729023128853,309.07569798176087,250.4161753963788,196.52392377592537,146.82857224652207
34580,Production,7700,mid,364.61673083147025,326.4123403865483,267.06513677734665,212.5412787857233,162.26367111147897
34620,"Arts, Design, Entertainment, Sports, Media",2600,high,149.28325627952472,130.58717632481932,101.40345436428731,74.43424314391814,49.42574918659432
34620,"Arts, Design, Entertainment, Sports, Media",2600,low,135.42151708179347,117.02065087209962,88.29761164767069,61.753978299732125,37.13999123586734
34620,"Arts, Design, Entertainment, Sports, Media",2600,mid,142.7327736496702,124.17619945836202,95.21017703882342,68.44207625786169,43.62000988484738
34620,Community and Social Service,2000,high,432.5025465406045,375.5520812532294,290.3444976130212,215.53691917707033,149.4843296687535
34620,Community and Social Service,2000,low,395.99662696791074,340.97705637137324,258.657047959809,186.38306466491747,122.56617969176318
34620,Community and Social Service,2000,mid,415.2513640853076,359.21335948933574,275.3703240568103,201.76001753067217,136.76392919541638
34620,"Education, Training, and Library",2200,high,1250.894634952548,1135.4981651880585,957.726160897438,796.0358854423571,648.3627595384642
34620,"Education, Training, and Library",2200,low,1195.314456855825,1081.6538431598497,906.55499089163,747.2949363118619,601.8403605743633
34620,"Education, Training, and Library",2200,mid,1224.6297495732006,1110.0535733420502,933.5447897512212,773.0029358183874,626.3782046448478
34620,Food Preparation and Serving,4000,high,533.7957701956689,443.8463955762586,305.1510479516519,178.86466205550505,63.405978483686795
34620,Food Preparation and Serving,4000,low,487.4043231071032,398.88409264086386,262.3908270703023,138.10778206718487,24.479155400290892
34620,Food Preparation and Serving,4000,mid,511.87309772342905,422.5990773158792,284.94434227521924,159.60465213883754,45.010777505951864
34620,Healthcare Practitioners and Technical,3000,high,506.4923453931542,0.0,0.0,0.0,0.0
34620,Healthcare Practitioners and Technical,3000,low,405.4115053024648,0.0,0.0,0.0,0.0
34620,Healthcare Practitioners and Technical,3000,mid,458.7257356062996,0.0,0.0,0.0,0.0
34620,Healthcare Support,3600,high,185.01877274824776,138.66725983832202,67.01297672825604,1.5668501992659003,0.0
34620,Healthcare Support,3600,low,100.72381415561996,56.807030461873865,0.0,0.0,0.0
34620,Healthcare Support,3600,mid,145.18447387933702,99.98351294643815,30.106613990735923,0.0,0.0
34620,Personal Care and Service,4300,high,236.0540717333281,0.0,0.0,0.0,0.0
34620,Personal Care and Service,4300,low,182.61054949627965,0.0,0.0,0.0,0.0
34620,Personal Care and Service,4300,mid,210.79888123390515,0.0,0.0,0.0,0.0
34620,Production,7700,high,366.5040088022547,288.409734632221,167.0715244578164,55.56688735447369,0.0
34620,Production,7700,low,376.4977663255486,298.15459693456705,176.42984381092265,64.57018311231695,0.0
34620,Production,7700,mid,371.2266438287484,293.01475210739454,171.49387777818447,59.821471258552265,0.0
34620,Transportation and Material Moving,9000,high,107.66415511968216,4.563261371602039,0.0,0.0,0.0
34620,Transportation and Material Moving,9000,low,26.650844615292044,0.0,0.0,0.0,0.0
34620,Transportation and Material Moving,9000,mid,69.38062693637266,0.0,0.0,0.0,0.0
34740,Architecture and Engineering,1300,high,153.32757190754387,0.0,0.0,0.0,0.0
34740,Architecture and Engineering,1300,low,119.9722718644016,0.0,0.0,0.0,0.0
34740,Architecture and Engineering,1300,mid,137.56524147919913,0.0,0.0,0.0,0.0
34740,Community and Social Service,2000,high,433.5300540781519,360.2934009555146,250.70820764055293,154.48648296338456,69.51528470608139
34740,Community and Social Service,2000,low,391.9021003834297,320.86725989064564,214.57478866884117,121.2421401318636,38.82033128740602
34740,Community and Social Service,2000,mid,413.8584108807171,341.6622430233348,233.63305350908627,138.77658630810424,55.010123677937486
34740,Healthcare Support,3600,high,59.32637719647846,0.0,0.0,0.0,0.0
34740,Healthcare Support,3600,mid,8.982909559646032,0.0,0.0,0.0,0.0
34740,Production,7700,high,6558.755702883909,6275.056496925958,5834.375222759705,5429.5325935788,5056.238852783177
34740,Production,7700,low,6863.730252895753,6572.435634718533,6119.958420763889,5704.281712313344,5321.000407242913
34740,Production,7700,mid,6702.874017613656,6415.585535079426,5969.329989345626,5559.367623957459,5181.354174807533
34820,"Arts, Design, Entertainment, Sports, Media",2600,high,200.3728950525392,115.43599564305896,0.0,0.0,0.0
34820,"Arts, Design, Entertainment, Sports, Media",2600,mid,103.29274367273138,20.42336224539713,0.0,0.0,0.0
34820,Building and Grounds Cleaning and Maintenance,4200,high,3682.959848779674,1931.0384683732152,0.0,0.0,0.0
34820,Building and Grounds Cleaning and Maintenance,4200,low,3331.8552173970547,1641.631460718444,0.0,0.0,0.0
34820,Building and Grounds Cleaning and Maintenance,4200,mid,3517.04237216824,1794.2767280490953,0.0,0.0,0.0
34820,Community and Social Service,2000,high,258.71138850975103,93.185160941518,0.0,0.0,0.0
34820,Community and Social Service,2000,low,73.20488578869526,0.0,0.0,0.0,0.0
34820,Community and Social Service,2000,mid,171.04871455046532,10.159197787326775,0.0,0.0,0.0
34820,Construction and Extraction,6200,high,3283.4788795618824,2922.077121946264,2363.387111034801,1853.1028919902071,1385.188559003951
34820,Construction and Extraction,6200,low,3013.6821870089425,2660.022454877153,2113.2954035804014,1613.9316921898517,1156.0259008475678
34820,Construction and Extraction,6200,mid,3155.984160252092,2798.2409625565742,2245.2041498506187,1740.0805094806474,1276.8957978827202
34820,"Education, Training, and Library",2200,high,1473.4953651626547,1115.706078695961,564.4886378848914,63.100473296599375,0.0
34820,"Education, Training, and Library",2200,low,1030.7605406628827,686.7985566296829,156.87463325640965,0.0,0.0
34820,"Education, Training, and Library",2200,mid,1264.2772622861994,913.0221850638408,371.8671768317654,0.0,0.0
34820,Food Preparation and Serving,4000,high,2995.4465855421895,2538.4058900857926,1833.761268832308,1192.2487727502394,605.8176485795902
34820,Food Preparation and Serving,4000,low,2360.9304329009283,1923.4367683424623,1248.9109883931833,634.7990636588311,73.39842978977867
34820,Food Preparation and Serving,4000,mid,2695.6005866419146,2247.7970067116185,1557.3852998118273,928.8211765205742,354.2184232057407
34820,Healthcare Practitioners and Technical,3000,high,3270.9038693322364,927.6875799096324,0.0,0.0,0.0
34820,Healthcare Practitioners and Technical,3000,low,2460.78438520897,256.7721310755187,0.0,0.0,0.0
34820,Healthcare Practitioners and Technical,3000,mid,2888.0750241809164,610.640784338093,0.0,0.0,0.0
34820,Healthcare Support,3600,high,72.28249895508816,0.0,0.0,0.0,0.0
34820,"Installation, Maintenance, and Repair",7000,high,1821.9923480962025,1485.8321895569234,975.0699839875306,518.2009391197143,107.53584255559872
34820,"Installation, Maintenance, and Repair",7000,low,1496.6214518814886,1174.08095231462,683.9944548142039,245.5994605152164,0.0
34820,"Installation, Maintenance, and Repair",7000,mid,1668.23556667706,1338.5114937003982,837.5197696437408,389.380794331264,0.0
34820,Legal,2100,high,511.2557378073634,482.0151761803452,435.9651323062066,392.9510774862101,352.65343830929623
34820,Legal,2100,low,415.9531735008559,388.0839432862049,344.19352678138466,303.19667665592556,264.7888154575103
34820,Legal,2100,mid,466.2197013356515,437.6271740186394,392.597680406476,350.5368728034373,311.13226426617507
34820,Management,10,high,1496.2840428446616,0.0,0.0,0.0,0.0
34820,Management,10,low,308.59784933357514,0.0,0.0,0.0,0.0
34820,Management,10,mid,935.0328412936906,0.0,0.0,0.0,0.0
34820,Protective Service,3700,high,593.1979204632121,473.39354963834694,287.21447753678285,116.08480613636311,0.0
34820,Protective Service,3700,low,442.8904494626454,326.8065385130344,146.40664603796495,0.0,0.0
34820,Protective Service,3700,mid,522.1688480010976,404.1226121000168,220.67454043195949,52.05379589671338,0.0
34820,Sales and Related,4700,high,5259.490094733479,1344.337895882909,0.0,0.0,0.0
34820,Sales and Related,4700,low,4402.6053358737845,638.0286313482611,0.0,0.0,0.0
34820,Sales and Related,4700,mid,4854.5619216788145,1010.5654519895252,0.0,0.0,0.0
34900,Building and Grounds Cleaning and Maintenance,4200,high,317.374826258198,0.0,0.0,0.0,0.0
34900,Building and Grounds Cleaning and Maintenance,4200,low,182.12985006044255,0.0,0.0,0.0,0.0
34900,Building and Grounds Cleaning and Maintenance,4200,mid,253.4636636889677,0.0,0.0,0.0,0.0
34900,Community and Social Service,2000,high,476.3213686730719,398.5979706314282,282.32444303102363,180.2582225817048,90.15104755043558
34900,Community and Social Service,2000,low,389.3520633474441,316.22870200901787,206.83434399672876,110.8039942219052,26.023014849103788
34900,Community and Social Service,2000,mid,435.2232845337244,359.67367291897074,246.65095535416037,147.43703687397715,59.846800853486
34900,Construction and Extraction,6200,high,57.62662190334959,0.0,0.0,0.0,0.0
34900,"Farming, Fishing, and Forestry",6000,high,1552.9942491429508,1479.579261379307,1368.0228589453964,1268.2298718545435,1178.5255414067185
34900,"Farming, Fishing, and Forestry",6000,low,1563.0139489299086,1489.1858646477583,1377.001814205596,1276.64743492197,1186.4385290174296
34900,"Farming, Fishing, and Forestry",6000,mid,1557.729143406549,1484.1189433733384,1372.265940540512,1272.2076627992694,1182.2648909324048
34900,Food Preparation and Serving,4000,high,31.21061032411626,0.0,0.0,0.0,0.0
34900,Healthcare Practitioners and Technical,3000,high,294.9356098146782,0.0,0.0,0.0,0.0
34900,Healthcare Practitioners and Technical,3000,low,59.958388059133995,0.0,0.0,0.0,0.0
34900,Healthcare Practitioners and Technical,3000,mid,183.89512726302155,0.0,0.0,0.0,0.0
34900,Healthcare Support,3600,high,625.3293682629151,572.976754211021,492.0759663947558,418.2183875759088,350.52268173297193
34900,Healthcare Support,3600,low,457.6332245146489,410.1242536347943,336.7059740365585,269.67680634809994,208.2374592164429
34900,Healthcare Support,3600,mid,546.0831307564115,496.0194214379758,418.6545564529504,348.0238013292451,283.2845909505345
34900,"Installation, Maintenance, and Repair",7000,high,36.52420119105204,0.0,0.0,0.0,0.0
34900,"Installation, Maintenance, and Repair",7000,mid,14.504120467546729,0.0,0.0,0.0,0.0
34900,"Life, Physical, and Social Science",1600,high,332.37557104958,318.7050811501804,297.17529111469764,277.06426225012376,258.22267501222234
34900,"Life, Physical, and Social Science",1600,low,293.72870041390104,280.6143095877851,259.9602865389585,240.66726975457107,222.59202081613353
34900,"Life, Physical, and Social Science",1600,mid,314.1126639795431,300.7049634219469,279.589024516691,259.8645542105951,241.38510664706095
34900,Management,10,high,800.1715758273494,0.0,0.0,0.0,0.0
34900,Management,10,low,525.6551699086922,0.0,0.0,0.0,0.0
34900,Management,10,mid,670.4465158670055,0.0,0.0,0.0,0.0
34900,Personal Care and Service,4300,high,833.6373167636489,518.0238277494352,91.44690143507864,0.0,0.0
34900,Personal Care and Service,4300,low,719.8741993590224,418.4811668371465,11.105080982879144,0.0,0.0
34900,Personal Care and Service,4300,mid,779.8775890810589,470.9840976019966,53.48069158103931,0.0,0.0
34900,Production,7700,high,127.5064438049385,32.38546454588686,0.0,0.0,0.0
34900,Production,7700,low,126.3357551179538,31.243931941460232,0.0,0.0,0.0
34900,Production,7700,mid,126.95322491951084,31.846023614987644,0.0,0.0,0.0
34900,Protective Service,3700,high,332.168654886142,297.61255410290596,243.9205337263004,194.5786179618849,149.06721058075323
34900,Protective Service,3700,low,292.2182970488733,258.6510606404163,206.49509361197397,158.56432574203063,114.3541128961174
34900,Protective Service,3700,mid,313.2897738643193,279.2009693429643,226.2348240266342,177.5597581891318,132.66324134081333
34940,Building and Grounds Cleaning and Maintenance,4200,high,4776.9986033197165,2918.3996302130417,590.3568863933979,0.0,0.0
34940,Building and Grounds Cleaning and Maintenance,4200,low,4227.656830149559,2465.590568347694,258.2897714014898,0.0,0.0
34940,Building and Grounds Cleaning and Maintenance,4200,mid,4517.402481096213,2704.4208608768604,433.43574989874014,0.0,0.0
34940,Construction and Extraction,6200,high,6069.125592219853,5673.498694051874,5062.04189955886,4503.720578642407,3991.89754688274
34940,Construction and Extraction,6200,low,5368.139542896112,4992.627983453445,4412.2533631679225,3882.305716682329,3396.486888310451
34940,Construction and Extraction,6200,mid,5737.868678901418,5351.747454951817,4754.978805960606,4210.065705964578,3710.5311814524584
34940,"Farming, Fishing, and Forestry",6000,high,1180.4103499227926,1114.4288469395303,1014.1522352935266,924.432454347958,843.7679931641521
34940,"Farming, Fishing, and Forestry",6000,low,1237.79258214609,1169.4452996624857,1065.574184734969,972.6393436719312,889.0852084812154
34940,"Farming, Fishing, and Forestry",6000,mid,1207.526811290246,1140.427339103985,1038.452114392721,947.2130294728812,865.1830282858912
34940,Food Preparation and Serving,4000,high,2038.7660448888985,1652.491246581727,1057.0265900453014,514.9988502182841,19.588896230499813
34940,Food Preparation and Serving,4000,low,1405.353723224067,1038.5919509780506,473.1937397431975,0.0,0.0
34940,Food Preparation and Serving,4000,mid,1739.441670694894,1362.3879186392933,781.1314162803501,252.0295237104492,0.0
34940,"Installation, Maintenance, and Repair",7000,high,949.3244267375358,744.9158280786774,434.3599333114248,156.5983339551035,0.0
34940,"Installation, Maintenance, and Repair",7000,low,707.3254519145839,513.0466575716787,217.8685984210724,0.0,0.0
34940,"Installation, Maintenance, and Repair",7000,mid,834.965755115737,635.3440815511217,332.05511365752454,60.78662080551521,0.0
34940,Legal,2100,high,205.14611729081776,177.0150017211397,132.71231709066933,91.33055509407176,52.56223593048276
34940,Legal,2100,low,99.82606813951064,73.21042796972574,31.294374405693137,0.0,0.0
34940,Legal,2100,mid,155.37623324524384,127.96126845155186,84.78640660879705,44.45808996777714,6.676670071234639
34940,Management,10,high,1377.8273479542986,0.0,0.0,0.0,0.0
34940,Management,10,low,354.573580863751,0.0,0.0,0.0,0.0
34940,Management,10,mid,894.2800865574936,0.0,0.0,0.0,0.0
34940,Protective Service,3700,high,139.61037057320164,61.68578311434476,0.0,0.0,0.0
34940,Protective Service,3700,low,55.65636185253834,0.0,0.0,0.0,0.0
34940,Protective Service,3700,mid,99.9371904630616,22.994606584871235,0.0,0.0,0.0
34980,"Arts, Design, Entertainment, Sports, Media",2600,high,14643.987852479408,13806.370882741365,12499.048928617998,11291.105483780204,10171.137274301058
34980,"Arts, Design, Entertainment, Sports, Media",2600,low,12228.408701820865,11442.23637097449,10215.194069824316,9081.412822165465,8030.19230827034
34980,"Arts, Design, Entertainment, Sports, Media",2600,mid,13502.485401616845,12689.179033070468,11419.79391103076,10246.896442565976,9159.415540728522
34980,Business and Financial Operations,500,high,11148.472928963456,10007.468213795097,8210.546280517068,6532.10451664147,4959.671361316345
34980,Business and Financial Operations,500,low,5881.825125683565,4816.603466543827,3139.0277106041467,1572.061506180267,104.06200499206898
34980,Business and Financial Operations,500,mid,8659.67376308437,7554.480974909566,5813.957091720527,4188.1940505813545,2665.111905806785
34980,Computer and Mathematical,1000,high,7331.909735265981,5549.96955755246,2817.090792725663,344.8390733612978,0.0
34980,Computer and Mathematical,1000,low,2468.5982810165515,854.9359591479588,0.0,0.0,0.0
34980,Computer and Mathematical,1000,mid,5033.710587943402,3331.291540729995,720.3196296356036,0.0,0.0
34980,Construction and Extraction,6200,high,11186.80479270369,9563.212853539657,7053.404966341375,4761.158696375693,2659.3357204892454
34980,Construction and Extraction,6200,low,7704.121388782449,6180.467752827848,3825.0842972921746,1673.805918404978,0.0
34980,Construction and Extraction,6200,mid,9541.033160641608,7964.667915753969,5527.8346057571325,3302.2039104105497,1261.4334765700987
34980,"Education, Training, and Library",2200,high,6731.6291904009995,4462.242144241558,966.2269713882342,0.0,0.0
34980,"Education, Training, and Library",2200,low,2316.16244863419,184.6773488428007,0.0,0.0,0.0
34980,"Education, Training, and Library",2200,mid,4645.062866935754,2440.8425571736516,0.0,0.0,0.0
34980,"Farming, Fishing, and Forestry",6000,high,89.75097022247428,0.0,0.0,0.0,0.0
